training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.5870,0,0,0
0,1,0.7968,0,0,0
0,2,0.8769,0,0,0
0,3,0.9031,0,0,0
0,4,0.9158,0,0,0
0,5,0.9243,0,0,0
0,6,0.9316,0,0,0
0,7,0.9330,0,0,0
0,8,0.9378,0,0,0
0,9,0.9410,0,0,0
0,10,0.9448,0,0,0
0,11,0.9456,0,0,0
0,12,0.9489,0,0,0
0,13,0.9488,0,0,0
0,14,0.9497,0,0,0
0,15,0.9543,0,0,0
0,16,0.9560,0,0,0
0,17,0.9569,0,0,0
0,18,0.9564,0,0,0
0,19,0.9601,0,0,0
1,0,0.4294,0,0,0
1,1,0.9191,0,0,0
1,2,0.9562,0,0,0
1,3,0.9633,0,0,0
1,4,0.9675,0,0,0
1,5,0.9729,0,0,0
1,6,0.9719,0,0,0
1,7,0.9750,0,0,0
1,8,0.9763,0,0,0
1,9,0.9772,0,0,0
1,10,0.9770,0,0,0
1,11,0.9779,0,0,0
1,12,0.9791,0,0,0
1,13,0.9804,0,0,0
1,14,0.9801,0,0,0
1,15,0.9814,0,0,0
1,16,0.9812,0,0,0
1,17,0.9812,0,0,0
1,18,0.9823,0,0,0
1,19,0.9834,0,0,0
2,0,0.2876,0,0,0
2,1,0.7874,0,0,0
2,2,0.8719,0,0,0
2,3,0.9056,0,0,0
2,4,0.9210,0,0,0
2,5,0.9265,0,0,0
2,6,0.9358,0,0,0
2,7,0.9417,0,0,0
2,8,0.9453,0,0,0
2,9,0.9497,0,0,0
2,10,0.9514,0,0,0
2,11,0.9544,0,0,0
2,12,0.9557,0,0,0
2,13,0.9605,0,0,0
2,14,0.9604,0,0,0
2,15,0.9628,0,0,0
2,16,0.9622,0,0,0
2,17,0.9660,0,0,0
2,18,0.9651,0,0,0
2,19,0.9675,0,0,0
3,0,0.1574,0,0,0
3,1,0.8984,0,0,0
3,2,0.9563,0,0,0
3,3,0.9714,0,0,0
3,4,0.9773,0,0,0
3,5,0.9801,0,0,0
3,6,0.9814,0,0,0
3,7,0.9844,0,0,0
3,8,0.9857,0,0,0
3,9,0.9835,0,0,0
3,10,0.9885,0,0,0
3,11,0.9865,0,0,0
3,12,0.9882,0,0,0
3,13,0.9892,0,0,0
3,14,0.9890,0,0,0
3,15,0.9893,0,0,0
3,16,0.9905,0,0,0
3,17,0.9905,0,0,0
3,18,0.9911,0,0,0
3,19,0.9915,0,0,0
4,0,0.4078,0,0,0
4,1,0.9885,0,0,0
4,2,0.9924,0,0,0
4,3,0.9939,0,0,0
4,4,0.9957,0,0,0
4,5,0.9957,0,0,0
4,6,0.9959,0,0,0
4,7,0.9959,0,0,0
4,8,0.9960,0,0,0
4,9,0.9964,0,0,0
4,10,0.9959,0,0,0
4,11,0.9971,0,0,0
4,12,0.9971,0,0,0
4,13,0.9969,0,0,0
4,14,0.9974,0,0,0
4,15,0.9974,0,0,0
4,16,0.9966,0,0,0
4,17,0.9976,0,0,0
4,18,0.9977,0,0,0
4,19,0.9974,0,0,0
