training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.1352,0,0,0
0,1,0.3496,0,0,0
0,2,0.4823,0,0,0
0,3,0.5161,0,0,0
0,4,0.5278,0,0,0
0,5,0.5212,0,0,0
0,6,0.5258,0,0,0
0,7,0.5343,0,0,0
0,8,0.5343,0,0,0
0,9,0.5349,0,0,0
0,10,0.5393,0,0,0
0,11,0.5398,0,0,0
0,12,0.5466,0,0,0
0,13,0.5563,0,0,0
0,14,0.5543,0,0,0
0,15,0.5644,0,0,0
0,16,0.5727,0,0,0
0,17,0.5803,0,0,0
0,18,0.5943,0,0,0
0,19,0.5906,0,0,0
1,0,0.0000,0,0,0
1,1,0.0000,0,0,0
1,2,0.0000,0,0,0
1,3,0.0001,0,0,0
1,4,0.0245,0,0,0
1,5,0.2248,0,0,0
1,6,0.4600,0,0,0
1,7,0.4972,0,0,0
1,8,0.5082,0,0,0
1,9,0.5098,0,0,0
1,10,0.5135,0,0,0
1,11,0.5216,0,0,0
1,12,0.5172,0,0,0
1,13,0.5334,0,0,0
1,14,0.5339,0,0,0
1,15,0.5380,0,0,0
1,16,0.5407,0,0,0
1,17,0.5491,0,0,0
1,18,0.5513,0,0,0
1,19,0.5558,0,0,0
2,0,0.0000,0,0,0
2,1,0.0000,0,0,0
2,2,0.0000,0,0,0
2,3,0.0003,0,0,0
2,4,0.0352,0,0,0
2,5,0.2752,0,0,0
2,6,0.4903,0,0,0
2,7,0.5099,0,0,0
2,8,0.5202,0,0,0
2,9,0.5214,0,0,0
2,10,0.5254,0,0,0
2,11,0.5270,0,0,0
2,12,0.5312,0,0,0
2,13,0.5380,0,0,0
2,14,0.5423,0,0,0
2,15,0.5377,0,0,0
2,16,0.5447,0,0,0
2,17,0.5432,0,0,0
2,18,0.5334,0,0,0
2,19,0.5527,0,0,0
3,0,0.0000,0,0,0
3,1,0.0000,0,0,0
3,2,0.0000,0,0,0
3,3,0.0000,0,0,0
3,4,0.0017,0,0,0
3,5,0.0409,0,0,0
3,6,0.2464,0,0,0
3,7,0.4363,0,0,0
3,8,0.4947,0,0,0
3,9,0.5014,0,0,0
3,10,0.5024,0,0,0
3,11,0.5070,0,0,0
3,12,0.5230,0,0,0
3,13,0.5637,0,0,0
3,14,0.6535,0,0,0
3,15,0.7842,0,0,0
3,16,0.8818,0,0,0
3,17,0.9207,0,0,0
3,18,0.9447,0,0,0
3,19,0.9556,0,0,0
4,0,0.0000,0,0,0
4,1,0.0000,0,0,0
4,2,0.0000,0,0,0
4,3,0.0000,0,0,0
4,4,0.0000,0,0,0
4,5,0.0000,0,0,0
4,6,0.0013,0,0,0
4,7,0.0375,0,0,0
4,8,0.2432,0,0,0
4,9,0.4537,0,0,0
4,10,0.5102,0,0,0
4,11,0.5182,0,0,0
4,12,0.5268,0,0,0
4,13,0.5363,0,0,0
4,14,0.5428,0,0,0
4,15,0.5507,0,0,0
4,16,0.5647,0,0,0
4,17,0.5725,0,0,0
4,18,0.5841,0,0,0
4,19,0.5832,0,0,0
