training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.6873,0,0,0
0,1,0.9342,0,0,0
0,2,0.9521,0,0,0
0,3,0.9592,0,0,0
0,4,0.9645,0,0,0
0,5,0.9661,0,0,0
0,6,0.9696,0,0,0
0,7,0.9721,0,0,0
0,8,0.9733,0,0,0
0,9,0.9739,0,0,0
0,10,0.9743,0,0,0
0,11,0.9757,0,0,0
0,12,0.9775,0,0,0
0,13,0.9790,0,0,0
0,14,0.9786,0,0,0
0,15,0.9795,0,0,0
0,16,0.9813,0,0,0
0,17,0.9795,0,0,0
0,18,0.9810,0,0,0
0,19,0.9804,0,0,0
1,0,0.5874,0,0,0
1,1,0.9431,0,0,0
1,2,0.9633,0,0,0
1,3,0.9721,0,0,0
1,4,0.9790,0,0,0
1,5,0.9790,0,0,0
1,6,0.9807,0,0,0
1,7,0.9818,0,0,0
1,8,0.9837,0,0,0
1,9,0.9845,0,0,0
1,10,0.9856,0,0,0
1,11,0.9850,0,0,0
1,12,0.9872,0,0,0
1,13,0.9868,0,0,0
1,14,0.9860,0,0,0
1,15,0.9874,0,0,0
1,16,0.9879,0,0,0
1,17,0.9885,0,0,0
1,18,0.9894,0,0,0
1,19,0.9889,0,0,0
2,0,0.3683,0,0,0
2,1,0.7866,0,0,0
2,2,0.8556,0,0,0
2,3,0.8911,0,0,0
2,4,0.9093,0,0,0
2,5,0.9190,0,0,0
2,6,0.9281,0,0,0
2,7,0.9296,0,0,0
2,8,0.9356,0,0,0
2,9,0.9408,0,0,0
2,10,0.9403,0,0,0
2,11,0.9457,0,0,0
2,12,0.9448,0,0,0
2,13,0.9482,0,0,0
2,14,0.9516,0,0,0
2,15,0.9512,0,0,0
2,16,0.9524,0,0,0
2,17,0.9547,0,0,0
2,18,0.9539,0,0,0
2,19,0.9572,0,0,0
3,0,0.2337,0,0,0
3,1,0.7696,0,0,0
3,2,0.8515,0,0,0
3,3,0.8963,0,0,0
3,4,0.9164,0,0,0
3,5,0.9310,0,0,0
3,6,0.9376,0,0,0
3,7,0.9411,0,0,0
3,8,0.9461,0,0,0
3,9,0.9483,0,0,0
3,10,0.9502,0,0,0
3,11,0.9504,0,0,0
3,12,0.9551,0,0,0
3,13,0.9568,0,0,0
3,14,0.9577,0,0,0
3,15,0.9581,0,0,0
3,16,0.9619,0,0,0
3,17,0.9609,0,0,0
3,18,0.9634,0,0,0
3,19,0.9630,0,0,0
4,0,0.1896,0,0,0
4,1,0.8680,0,0,0
4,2,0.9350,0,0,0
4,3,0.9536,0,0,0
4,4,0.9571,0,0,0
4,5,0.9626,0,0,0
4,6,0.9677,0,0,0
4,7,0.9691,0,0,0
4,8,0.9701,0,0,0
4,9,0.9723,0,0,0
4,10,0.9725,0,0,0
4,11,0.9743,0,0,0
4,12,0.9747,0,0,0
4,13,0.9738,0,0,0
4,14,0.9778,0,0,0
4,15,0.9766,0,0,0
4,16,0.9773,0,0,0
4,17,0.9774,0,0,0
4,18,0.9784,0,0,0
4,19,0.9791,0,0,0
