training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.7615,0,0,0
0,1,0.9388,0,0,0
0,2,0.9598,0,0,0
0,3,0.9662,0,0,0
0,4,0.9700,0,0,0
0,5,0.9743,0,0,0
0,6,0.9745,0,0,0
0,7,0.9787,0,0,0
0,8,0.9800,0,0,0
0,9,0.9821,0,0,0
0,10,0.9820,0,0,0
0,11,0.9828,0,0,0
0,12,0.9831,0,0,0
0,13,0.9850,0,0,0
0,14,0.9856,0,0,0
0,15,0.9849,0,0,0
0,16,0.9858,0,0,0
0,17,0.9857,0,0,0
0,18,0.9870,0,0,0
0,19,0.9879,0,0,0
1,0,0.5233,0,0,0
1,1,0.9285,0,0,0
1,2,0.9489,0,0,0
1,3,0.9566,0,0,0
1,4,0.9603,0,0,0
1,5,0.9627,0,0,0
1,6,0.9638,0,0,0
1,7,0.9678,0,0,0
1,8,0.9695,0,0,0
1,9,0.9689,0,0,0
1,10,0.9704,0,0,0
1,11,0.9726,0,0,0
1,12,0.9737,0,0,0
1,13,0.9732,0,0,0
1,14,0.9740,0,0,0
1,15,0.9765,0,0,0
1,16,0.9750,0,0,0
1,17,0.9756,0,0,0
1,18,0.9780,0,0,0
1,19,0.9769,0,0,0
2,0,0.6919,0,0,0
2,1,0.9117,0,0,0
2,2,0.9342,0,0,0
2,3,0.9435,0,0,0
2,4,0.9507,0,0,0
2,5,0.9593,0,0,0
2,6,0.9596,0,0,0
2,7,0.9629,0,0,0
2,8,0.9674,0,0,0
2,9,0.9656,0,0,0
2,10,0.9693,0,0,0
2,11,0.9680,0,0,0
2,12,0.9704,0,0,0
2,13,0.9690,0,0,0
2,14,0.9701,0,0,0
2,15,0.9716,0,0,0
2,16,0.9718,0,0,0
2,17,0.9705,0,0,0
2,18,0.9721,0,0,0
2,19,0.9723,0,0,0
3,0,0.7320,0,0,0
3,1,0.9256,0,0,0
3,2,0.9482,0,0,0
3,3,0.9590,0,0,0
3,4,0.9627,0,0,0
3,5,0.9673,0,0,0
3,6,0.9695,0,0,0
3,7,0.9726,0,0,0
3,8,0.9737,0,0,0
3,9,0.9753,0,0,0
3,10,0.9723,0,0,0
3,11,0.9765,0,0,0
3,12,0.9772,0,0,0
3,13,0.9770,0,0,0
3,14,0.9773,0,0,0
3,15,0.9790,0,0,0
3,16,0.9794,0,0,0
3,17,0.9778,0,0,0
3,18,0.9790,0,0,0
3,19,0.9814,0,0,0
4,0,0.8427,0,0,0
4,1,0.9776,0,0,0
4,2,0.9847,0,0,0
4,3,0.9887,0,0,0
4,4,0.9878,0,0,0
4,5,0.9880,0,0,0
4,6,0.9895,0,0,0
4,7,0.9902,0,0,0
4,8,0.9897,0,0,0
4,9,0.9892,0,0,0
4,10,0.9916,0,0,0
4,11,0.9927,0,0,0
4,12,0.9923,0,0,0
4,13,0.9913,0,0,0
4,14,0.9929,0,0,0
4,15,0.9908,0,0,0
4,16,0.9927,0,0,0
4,17,0.9919,0,0,0
4,18,0.9921,0,0,0
4,19,0.9923,0,0,0
