training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.8277,0,0,0
0,1,0.9721,0,0,0
0,2,0.9807,0,0,0
0,3,0.9847,0,0,0
0,4,0.9872,0,0,0
0,5,0.9889,0,0,0
0,6,0.9884,0,0,0
0,7,0.9906,0,0,0
0,8,0.9917,0,0,0
0,9,0.9927,0,0,0
0,10,0.9926,0,0,0
0,11,0.9926,0,0,0
0,12,0.9930,0,0,0
0,13,0.9945,0,0,0
0,14,0.9934,0,0,0
0,15,0.9941,0,0,0
0,16,0.9947,0,0,0
0,17,0.9947,0,0,0
0,18,0.9950,0,0,0
0,19,0.9950,0,0,0
1,0,0.6126,0,0,0
1,1,0.9719,0,0,0
1,2,0.9815,0,0,0
1,3,0.9851,0,0,0
1,4,0.9870,0,0,0
1,5,0.9899,0,0,0
1,6,0.9902,0,0,0
1,7,0.9913,0,0,0
1,8,0.9920,0,0,0
1,9,0.9926,0,0,0
1,10,0.9929,0,0,0
1,11,0.9926,0,0,0
1,12,0.9943,0,0,0
1,13,0.9944,0,0,0
1,14,0.9944,0,0,0
1,15,0.9943,0,0,0
1,16,0.9946,0,0,0
1,17,0.9939,0,0,0
1,18,0.9947,0,0,0
1,19,0.9956,0,0,0
2,0,0.5150,0,0,0
2,1,0.9305,0,0,0
2,2,0.9544,0,0,0
2,3,0.9626,0,0,0
2,4,0.9679,0,0,0
2,5,0.9735,0,0,0
2,6,0.9777,0,0,0
2,7,0.9785,0,0,0
2,8,0.9800,0,0,0
2,9,0.9825,0,0,0
2,10,0.9831,0,0,0
2,11,0.9826,0,0,0
2,12,0.9840,0,0,0
2,13,0.9834,0,0,0
2,14,0.9851,0,0,0
2,15,0.9864,0,0,0
2,16,0.9861,0,0,0
2,17,0.9867,0,0,0
2,18,0.9873,0,0,0
2,19,0.9869,0,0,0
3,0,0.4460,0,0,0
3,1,0.9450,0,0,0
3,2,0.9591,0,0,0
3,3,0.9651,0,0,0
3,4,0.9722,0,0,0
3,5,0.9716,0,0,0
3,6,0.9756,0,0,0
3,7,0.9766,0,0,0
3,8,0.9781,0,0,0
3,9,0.9793,0,0,0
3,10,0.9793,0,0,0
3,11,0.9809,0,0,0
3,12,0.9822,0,0,0
3,13,0.9834,0,0,0
3,14,0.9824,0,0,0
3,15,0.9836,0,0,0
3,16,0.9838,0,0,0
3,17,0.9844,0,0,0
3,18,0.9852,0,0,0
3,19,0.9854,0,0,0
4,0,0.3642,0,0,0
4,1,0.7933,0,0,0
4,2,0.8639,0,0,0
4,3,0.8989,0,0,0
4,4,0.9167,0,0,0
4,5,0.9279,0,0,0
4,6,0.9362,0,0,0
4,7,0.9397,0,0,0
4,8,0.9446,0,0,0
4,9,0.9454,0,0,0
4,10,0.9513,0,0,0
4,11,0.9540,0,0,0
4,12,0.9543,0,0,0
4,13,0.9569,0,0,0
4,14,0.9581,0,0,0
4,15,0.9591,0,0,0
4,16,0.9617,0,0,0
4,17,0.9630,0,0,0
4,18,0.9632,0,0,0
4,19,0.9620,0,0,0
