training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.7302,0,0,0
0,1,0.9399,0,0,0
0,2,0.9581,0,0,0
0,3,0.9610,0,0,0
0,4,0.9694,0,0,0
0,5,0.9694,0,0,0
0,6,0.9727,0,0,0
0,7,0.9744,0,0,0
0,8,0.9763,0,0,0
0,9,0.9749,0,0,0
0,10,0.9766,0,0,0
0,11,0.9777,0,0,0
0,12,0.9778,0,0,0
0,13,0.9797,0,0,0
0,14,0.9803,0,0,0
0,15,0.9810,0,0,0
0,16,0.9797,0,0,0
0,17,0.9817,0,0,0
0,18,0.9803,0,0,0
0,19,0.9821,0,0,0
1,0,0.5599,0,0,0
1,1,0.9475,0,0,0
1,2,0.9597,0,0,0
1,3,0.9641,0,0,0
1,4,0.9661,0,0,0
1,5,0.9699,0,0,0
1,6,0.9704,0,0,0
1,7,0.9733,0,0,0
1,8,0.9724,0,0,0
1,9,0.9750,0,0,0
1,10,0.9733,0,0,0
1,11,0.9769,0,0,0
1,12,0.9771,0,0,0
1,13,0.9782,0,0,0
1,14,0.9780,0,0,0
1,15,0.9780,0,0,0
1,16,0.9781,0,0,0
1,17,0.9801,0,0,0
1,18,0.9790,0,0,0
1,19,0.9805,0,0,0
2,0,0.3665,0,0,0
2,1,0.8859,0,0,0
2,2,0.9253,0,0,0
2,3,0.9428,0,0,0
2,4,0.9537,0,0,0
2,5,0.9595,0,0,0
2,6,0.9602,0,0,0
2,7,0.9650,0,0,0
2,8,0.9655,0,0,0
2,9,0.9688,0,0,0
2,10,0.9690,0,0,0
2,11,0.9700,0,0,0
2,12,0.9718,0,0,0
2,13,0.9727,0,0,0
2,14,0.9740,0,0,0
2,15,0.9734,0,0,0
2,16,0.9750,0,0,0
2,17,0.9754,0,0,0
2,18,0.9759,0,0,0
2,19,0.9779,0,0,0
3,0,0.3770,0,0,0
3,1,0.9096,0,0,0
3,2,0.9478,0,0,0
3,3,0.9601,0,0,0
3,4,0.9668,0,0,0
3,5,0.9726,0,0,0
3,6,0.9759,0,0,0
3,7,0.9780,0,0,0
3,8,0.9792,0,0,0
3,9,0.9818,0,0,0
3,10,0.9818,0,0,0
3,11,0.9839,0,0,0
3,12,0.9842,0,0,0
3,13,0.9849,0,0,0
3,14,0.9856,0,0,0
3,15,0.9854,0,0,0
3,16,0.9858,0,0,0
3,17,0.9852,0,0,0
3,18,0.9867,0,0,0
3,19,0.9879,0,0,0
4,0,0.4403,0,0,0
4,1,0.9803,0,0,0
4,2,0.9908,0,0,0
4,3,0.9934,0,0,0
4,4,0.9943,0,0,0
4,5,0.9946,0,0,0
4,6,0.9961,0,0,0
4,7,0.9958,0,0,0
4,8,0.9963,0,0,0
4,9,0.9963,0,0,0
4,10,0.9961,0,0,0
4,11,0.9969,0,0,0
4,12,0.9961,0,0,0
4,13,0.9967,0,0,0
4,14,0.9975,0,0,0
4,15,0.9972,0,0,0
4,16,0.9971,0,0,0
4,17,0.9973,0,0,0
4,18,0.9971,0,0,0
4,19,0.9971,0,0,0
