training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.0917,0,0,0
0,1,0.1232,0,0,0
0,2,0.1503,0,0,0
0,3,0.1935,0,0,0
0,4,0.2338,0,0,0
0,5,0.2723,0,0,0
0,6,0.3286,0,0,0
0,7,0.3793,0,0,0
0,8,0.4477,0,0,0
0,9,0.4858,0,0,0
0,10,0.5481,0,0,0
0,11,0.5903,0,0,0
0,12,0.6290,0,0,0
0,13,0.6419,0,0,0
0,14,0.6575,0,0,0
0,15,0.6757,0,0,0
0,16,0.6779,0,0,0
0,17,0.6830,0,0,0
0,18,0.6828,0,0,0
0,19,0.6917,0,0,0
1,0,0.0014,0,0,0
1,1,0.0037,0,0,0
1,2,0.0066,0,0,0
1,3,0.0148,0,0,0
1,4,0.0269,0,0,0
1,5,0.0475,0,0,0
1,6,0.0725,0,0,0
1,7,0.1128,0,0,0
1,8,0.1673,0,0,0
1,9,0.2278,0,0,0
1,10,0.3058,0,0,0
1,11,0.3671,0,0,0
1,12,0.4436,0,0,0
1,13,0.5073,0,0,0
1,14,0.5569,0,0,0
1,15,0.5911,0,0,0
1,16,0.6332,0,0,0
1,17,0.6472,0,0,0
1,18,0.6731,0,0,0
1,19,0.6957,0,0,0
2,0,0.0000,0,0,0
2,1,0.0003,0,0,0
2,2,0.0000,0,0,0
2,3,0.0008,0,0,0
2,4,0.0011,0,0,0
2,5,0.0013,0,0,0
2,6,0.0022,0,0,0
2,7,0.0048,0,0,0
2,8,0.0080,0,0,0
2,9,0.0123,0,0,0
2,10,0.0193,0,0,0
2,11,0.0277,0,0,0
2,12,0.0377,0,0,0
2,13,0.0604,0,0,0
2,14,0.0855,0,0,0
2,15,0.1078,0,0,0
2,16,0.1465,0,0,0
2,17,0.1840,0,0,0
2,18,0.2366,0,0,0
2,19,0.2891,0,0,0
3,0,0.0000,0,0,0
3,1,0.0000,0,0,0
3,2,0.0001,0,0,0
3,3,0.0003,0,0,0
3,4,0.0004,0,0,0
3,5,0.0006,0,0,0
3,6,0.0009,0,0,0
3,7,0.0025,0,0,0
3,8,0.0031,0,0,0
3,9,0.0053,0,0,0
3,10,0.0107,0,0,0
3,11,0.0179,0,0,0
3,12,0.0280,0,0,0
3,13,0.0452,0,0,0
3,14,0.0669,0,0,0
3,15,0.1012,0,0,0
3,16,0.1472,0,0,0
3,17,0.1893,0,0,0
3,18,0.2551,0,0,0
3,19,0.3118,0,0,0
4,0,0.0000,0,0,0
4,1,0.0005,0,0,0
4,2,0.0016,0,0,0
4,3,0.0037,0,0,0
4,4,0.0064,0,0,0
4,5,0.0080,0,0,0
4,6,0.0107,0,0,0
4,7,0.0178,0,0,0
4,8,0.0262,0,0,0
4,9,0.0390,0,0,0
4,10,0.0556,0,0,0
4,11,0.0687,0,0,0
4,12,0.0851,0,0,0
4,13,0.1196,0,0,0
4,14,0.1457,0,0,0
4,15,0.1803,0,0,0
4,16,0.2174,0,0,0
4,17,0.2602,0,0,0
4,18,0.3165,0,0,0
4,19,0.3792,0,0,0
