training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.0269,0,0,0
0,1,0.0443,0,0,0
0,2,0.0639,0,0,0
0,3,0.0946,0,0,0
0,4,0.1402,0,0,0
0,5,0.1832,0,0,0
0,6,0.2498,0,0,0
0,7,0.3099,0,0,0
0,8,0.3823,0,0,0
0,9,0.4449,0,0,0
0,10,0.5022,0,0,0
0,11,0.5503,0,0,0
0,12,0.5921,0,0,0
0,13,0.6168,0,0,0
0,14,0.6378,0,0,0
0,15,0.6466,0,0,0
0,16,0.6543,0,0,0
0,17,0.6734,0,0,0
0,18,0.6732,0,0,0
0,19,0.6900,0,0,0
1,0,0.0000,0,0,0
1,1,0.0005,0,0,0
1,2,0.0008,0,0,0
1,3,0.0022,0,0,0
1,4,0.0047,0,0,0
1,5,0.0077,0,0,0
1,6,0.0159,0,0,0
1,7,0.0288,0,0,0
1,8,0.0504,0,0,0
1,9,0.0772,0,0,0
1,10,0.1390,0,0,0
1,11,0.1900,0,0,0
1,12,0.2572,0,0,0
1,13,0.3366,0,0,0
1,14,0.3917,0,0,0
1,15,0.4562,0,0,0
1,16,0.5138,0,0,0
1,17,0.5510,0,0,0
1,18,0.5867,0,0,0
1,19,0.6065,0,0,0
2,0,0.0000,0,0,0
2,1,0.0000,0,0,0
2,2,0.0004,0,0,0
2,3,0.0004,0,0,0
2,4,0.0004,0,0,0
2,5,0.0015,0,0,0
2,6,0.0023,0,0,0
2,7,0.0048,0,0,0
2,8,0.0049,0,0,0
2,9,0.0123,0,0,0
2,10,0.0198,0,0,0
2,11,0.0252,0,0,0
2,12,0.0369,0,0,0
2,13,0.0548,0,0,0
2,14,0.0813,0,0,0
2,15,0.1017,0,0,0
2,16,0.1450,0,0,0
2,17,0.1836,0,0,0
2,18,0.2380,0,0,0
2,19,0.2871,0,0,0
3,0,0.0007,0,0,0
3,1,0.0009,0,0,0
3,2,0.0036,0,0,0
3,3,0.0073,0,0,0
3,4,0.0094,0,0,0
3,5,0.0175,0,0,0
3,6,0.0281,0,0,0
3,7,0.0453,0,0,0
3,8,0.0613,0,0,0
3,9,0.0898,0,0,0
3,10,0.1203,0,0,0
3,11,0.1544,0,0,0
3,12,0.1997,0,0,0
3,13,0.2305,0,0,0
3,14,0.2717,0,0,0
3,15,0.3145,0,0,0
3,16,0.3644,0,0,0
3,17,0.3964,0,0,0
3,18,0.4338,0,0,0
3,19,0.4623,0,0,0
4,0,0.0001,0,0,0
4,1,0.0002,0,0,0
4,2,0.0008,0,0,0
4,3,0.0011,0,0,0
4,4,0.0017,0,0,0
4,5,0.0028,0,0,0
4,6,0.0038,0,0,0
4,7,0.0079,0,0,0
4,8,0.0094,0,0,0
4,9,0.0145,0,0,0
4,10,0.0180,0,0,0
4,11,0.0236,0,0,0
4,12,0.0338,0,0,0
4,13,0.0417,0,0,0
4,14,0.0554,0,0,0
4,15,0.0702,0,0,0
4,16,0.0903,0,0,0
4,17,0.1196,0,0,0
4,18,0.1449,0,0,0
4,19,0.1943,0,0,0
