training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.7571,0,0,0
0,1,0.9704,0,0,0
0,2,0.9801,0,0,0
0,3,0.9865,0,0,0
0,4,0.9893,0,0,0
0,5,0.9904,0,0,0
0,6,0.9899,0,0,0
0,7,0.9908,0,0,0
0,8,0.9912,0,0,0
0,9,0.9923,0,0,0
0,10,0.9921,0,0,0
0,11,0.9930,0,0,0
0,12,0.9939,0,0,0
0,13,0.9933,0,0,0
0,14,0.9940,0,0,0
0,15,0.9942,0,0,0
0,16,0.9947,0,0,0
0,17,0.9947,0,0,0
0,18,0.9950,0,0,0
0,19,0.9949,0,0,0
1,0,0.4665,0,0,0
1,1,0.9161,0,0,0
1,2,0.9473,0,0,0
1,3,0.9612,0,0,0
1,4,0.9668,0,0,0
1,5,0.9664,0,0,0
1,6,0.9708,0,0,0
1,7,0.9754,0,0,0
1,8,0.9726,0,0,0
1,9,0.9742,0,0,0
1,10,0.9764,0,0,0
1,11,0.9790,0,0,0
1,12,0.9789,0,0,0
1,13,0.9814,0,0,0
1,14,0.9801,0,0,0
1,15,0.9799,0,0,0
1,16,0.9799,0,0,0
1,17,0.9812,0,0,0
1,18,0.9826,0,0,0
1,19,0.9832,0,0,0
2,0,0.6358,0,0,0
2,1,0.8577,0,0,0
2,2,0.9048,0,0,0
2,3,0.9146,0,0,0
2,4,0.9279,0,0,0
2,5,0.9341,0,0,0
2,6,0.9358,0,0,0
2,7,0.9411,0,0,0
2,8,0.9428,0,0,0
2,9,0.9463,0,0,0
2,10,0.9477,0,0,0
2,11,0.9505,0,0,0
2,12,0.9500,0,0,0
2,13,0.9516,0,0,0
2,14,0.9512,0,0,0
2,15,0.9538,0,0,0
2,16,0.9539,0,0,0
2,17,0.9546,0,0,0
2,18,0.9552,0,0,0
2,19,0.9572,0,0,0
3,0,0.7294,0,0,0
3,1,0.9152,0,0,0
3,2,0.9362,0,0,0
3,3,0.9416,0,0,0
3,4,0.9467,0,0,0
3,5,0.9493,0,0,0
3,6,0.9535,0,0,0
3,7,0.9549,0,0,0
3,8,0.9565,0,0,0
3,9,0.9586,0,0,0
3,10,0.9577,0,0,0
3,11,0.9595,0,0,0
3,12,0.9613,0,0,0
3,13,0.9606,0,0,0
3,14,0.9611,0,0,0
3,15,0.9642,0,0,0
3,16,0.9626,0,0,0
3,17,0.9626,0,0,0
3,18,0.9656,0,0,0
3,19,0.9664,0,0,0
4,0,0.8120,0,0,0
4,1,0.9578,0,0,0
4,2,0.9657,0,0,0
4,3,0.9673,0,0,0
4,4,0.9744,0,0,0
4,5,0.9730,0,0,0
4,6,0.9759,0,0,0
4,7,0.9759,0,0,0
4,8,0.9776,0,0,0
4,9,0.9797,0,0,0
4,10,0.9782,0,0,0
4,11,0.9792,0,0,0
4,12,0.9777,0,0,0
4,13,0.9808,0,0,0
4,14,0.9823,0,0,0
4,15,0.9797,0,0,0
4,16,0.9794,0,0,0
4,17,0.9799,0,0,0
4,18,0.9815,0,0,0
4,19,0.9822,0,0,0
