training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3604,0,0,0
0,1,0.5155,0,0,0
0,2,0.5185,0,0,0
0,3,0.5400,0,0,0
0,4,0.5510,0,0,0
0,5,0.5863,0,0,0
0,6,0.6078,0,0,0
0,7,0.6469,0,0,0
0,8,0.6897,0,0,0
0,9,0.7341,0,0,0
0,10,0.7597,0,0,0
0,11,0.7792,0,0,0
0,12,0.7851,0,0,0
0,13,0.7963,0,0,0
0,14,0.8001,0,0,0
0,15,0.8038,0,0,0
0,16,0.8098,0,0,0
0,17,0.8121,0,0,0
0,18,0.8127,0,0,0
0,19,0.8157,0,0,0
1,0,0.0000,0,0,0
1,1,0.2070,0,0,0
1,2,0.9256,0,0,0
1,3,0.9891,0,0,0
1,4,0.9942,0,0,0
1,5,0.9956,0,0,0
1,6,0.9966,0,0,0
1,7,0.9963,0,0,0
1,8,0.9971,0,0,0
1,9,0.9982,0,0,0
1,10,0.9975,0,0,0
1,11,0.9978,0,0,0
1,12,0.9978,0,0,0
1,13,0.9984,0,0,0
1,14,0.9982,0,0,0
1,15,0.9988,0,0,0
1,16,0.9982,0,0,0
1,17,0.9986,0,0,0
1,18,0.9991,0,0,0
1,19,0.9984,0,0,0
2,0,0.1656,0,0,0
2,1,0.6453,0,0,0
2,2,0.9262,0,0,0
2,3,0.9625,0,0,0
2,4,0.9731,0,0,0
2,5,0.9797,0,0,0
2,6,0.9818,0,0,0
2,7,0.9842,0,0,0
2,8,0.9868,0,0,0
2,9,0.9881,0,0,0
2,10,0.9881,0,0,0
2,11,0.9881,0,0,0
2,12,0.9890,0,0,0
2,13,0.9900,0,0,0
2,14,0.9908,0,0,0
2,15,0.9899,0,0,0
2,16,0.9906,0,0,0
2,17,0.9914,0,0,0
2,18,0.9914,0,0,0
2,19,0.9907,0,0,0
3,0,0.0000,0,0,0
3,1,0.0983,0,0,0
3,2,0.4778,0,0,0
3,3,0.5083,0,0,0
3,4,0.5094,0,0,0
3,5,0.5158,0,0,0
3,6,0.5192,0,0,0
3,7,0.5249,0,0,0
3,8,0.5351,0,0,0
3,9,0.5344,0,0,0
3,10,0.5473,0,0,0
3,11,0.5543,0,0,0
3,12,0.5614,0,0,0
3,13,0.5789,0,0,0
3,14,0.5978,0,0,0
3,15,0.6306,0,0,0
3,16,0.6546,0,0,0
3,17,0.6887,0,0,0
3,18,0.7073,0,0,0
3,19,0.7322,0,0,0
4,0,0.0000,0,0,0
4,1,0.3377,0,0,0
4,2,0.5556,0,0,0
4,3,0.6207,0,0,0
4,4,0.7220,0,0,0
4,5,0.8216,0,0,0
4,6,0.8784,0,0,0
4,7,0.9000,0,0,0
4,8,0.9138,0,0,0
4,9,0.9258,0,0,0
4,10,0.9260,0,0,0
4,11,0.9313,0,0,0
4,12,0.9381,0,0,0
4,13,0.9438,0,0,0
4,14,0.9441,0,0,0
4,15,0.9482,0,0,0
4,16,0.9506,0,0,0
4,17,0.9540,0,0,0
4,18,0.9560,0,0,0
4,19,0.9556,0,0,0
