training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.7798,0,0,0
0,1,0.9702,0,0,0
0,2,0.9813,0,0,0
0,3,0.9845,0,0,0
0,4,0.9869,0,0,0
0,5,0.9897,0,0,0
0,6,0.9892,0,0,0
0,7,0.9907,0,0,0
0,8,0.9904,0,0,0
0,9,0.9918,0,0,0
0,10,0.9927,0,0,0
0,11,0.9932,0,0,0
0,12,0.9937,0,0,0
0,13,0.9938,0,0,0
0,14,0.9939,0,0,0
0,15,0.9942,0,0,0
0,16,0.9953,0,0,0
0,17,0.9948,0,0,0
0,18,0.9951,0,0,0
0,19,0.9948,0,0,0
1,0,0.4072,0,0,0
1,1,0.8656,0,0,0
1,2,0.9170,0,0,0
1,3,0.9396,0,0,0
1,4,0.9464,0,0,0
1,5,0.9482,0,0,0
1,6,0.9532,0,0,0
1,7,0.9540,0,0,0
1,8,0.9558,0,0,0
1,9,0.9595,0,0,0
1,10,0.9629,0,0,0
1,11,0.9624,0,0,0
1,12,0.9638,0,0,0
1,13,0.9642,0,0,0
1,14,0.9631,0,0,0
1,15,0.9648,0,0,0
1,16,0.9669,0,0,0
1,17,0.9647,0,0,0
1,18,0.9649,0,0,0
1,19,0.9638,0,0,0
2,0,0.7132,0,0,0
2,1,0.9494,0,0,0
2,2,0.9645,0,0,0
2,3,0.9714,0,0,0
2,4,0.9731,0,0,0
2,5,0.9753,0,0,0
2,6,0.9773,0,0,0
2,7,0.9792,0,0,0
2,8,0.9787,0,0,0
2,9,0.9806,0,0,0
2,10,0.9815,0,0,0
2,11,0.9805,0,0,0
2,12,0.9821,0,0,0
2,13,0.9830,0,0,0
2,14,0.9836,0,0,0
2,15,0.9831,0,0,0
2,16,0.9838,0,0,0
2,17,0.9837,0,0,0
2,18,0.9837,0,0,0
2,19,0.9864,0,0,0
3,0,0.6936,0,0,0
3,1,0.9043,0,0,0
3,2,0.9363,0,0,0
3,3,0.9456,0,0,0
3,4,0.9547,0,0,0
3,5,0.9555,0,0,0
3,6,0.9605,0,0,0
3,7,0.9619,0,0,0
3,8,0.9632,0,0,0
3,9,0.9651,0,0,0
3,10,0.9672,0,0,0
3,11,0.9658,0,0,0
3,12,0.9679,0,0,0
3,13,0.9714,0,0,0
3,14,0.9701,0,0,0
3,15,0.9700,0,0,0
3,16,0.9716,0,0,0
3,17,0.9695,0,0,0
3,18,0.9730,0,0,0
3,19,0.9706,0,0,0
4,0,0.6734,0,0,0
4,1,0.8449,0,0,0
4,2,0.8867,0,0,0
4,3,0.9009,0,0,0
4,4,0.9137,0,0,0
4,5,0.9172,0,0,0
4,6,0.9211,0,0,0
4,7,0.9284,0,0,0
4,8,0.9284,0,0,0
4,9,0.9298,0,0,0
4,10,0.9340,0,0,0
4,11,0.9331,0,0,0
4,12,0.9380,0,0,0
4,13,0.9383,0,0,0
4,14,0.9375,0,0,0
4,15,0.9366,0,0,0
4,16,0.9398,0,0,0
4,17,0.9417,0,0,0
4,18,0.9392,0,0,0
4,19,0.9392,0,0,0
