training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.1451,0,0,0
0,1,0.3659,0,0,0
0,2,0.4783,0,0,0
0,3,0.5019,0,0,0
0,4,0.5052,0,0,0
0,5,0.5027,0,0,0
0,6,0.5092,0,0,0
0,7,0.5192,0,0,0
0,8,0.5205,0,0,0
0,9,0.5395,0,0,0
0,10,0.5479,0,0,0
0,11,0.5589,0,0,0
0,12,0.5786,0,0,0
0,13,0.5848,0,0,0
0,14,0.5998,0,0,0
0,15,0.6272,0,0,0
0,16,0.6432,0,0,0
0,17,0.6777,0,0,0
0,18,0.6900,0,0,0
0,19,0.7164,0,0,0
1,0,0.0000,0,0,0
1,1,0.0001,0,0,0
1,2,0.0667,0,0,0
1,3,0.3931,0,0,0
1,4,0.4971,0,0,0
1,5,0.5112,0,0,0
1,6,0.5292,0,0,0
1,7,0.5643,0,0,0
1,8,0.6176,0,0,0
1,9,0.6835,0,0,0
1,10,0.7267,0,0,0
1,11,0.7682,0,0,0
1,12,0.8165,0,0,0
1,13,0.8456,0,0,0
1,14,0.8837,0,0,0
1,15,0.9077,0,0,0
1,16,0.9233,0,0,0
1,17,0.9398,0,0,0
1,18,0.9532,0,0,0
1,19,0.9609,0,0,0
2,0,0.0000,0,0,0
2,1,0.0002,0,0,0
2,2,0.0224,0,0,0
2,3,0.2231,0,0,0
2,4,0.4557,0,0,0
2,5,0.5639,0,0,0
2,6,0.7145,0,0,0
2,7,0.8283,0,0,0
2,8,0.8930,0,0,0
2,9,0.9122,0,0,0
2,10,0.9192,0,0,0
2,11,0.9294,0,0,0
2,12,0.9364,0,0,0
2,13,0.9393,0,0,0
2,14,0.9425,0,0,0
2,15,0.9456,0,0,0
2,16,0.9537,0,0,0
2,17,0.9577,0,0,0
2,18,0.9566,0,0,0
2,19,0.9608,0,0,0
3,0,0.0000,0,0,0
3,1,0.0000,0,0,0
3,2,0.0225,0,0,0
3,3,0.3086,0,0,0
3,4,0.4891,0,0,0
3,5,0.5787,0,0,0
3,6,0.8450,0,0,0
3,7,0.9697,0,0,0
3,8,0.9832,0,0,0
3,9,0.9869,0,0,0
3,10,0.9884,0,0,0
3,11,0.9902,0,0,0
3,12,0.9921,0,0,0
3,13,0.9928,0,0,0
3,14,0.9923,0,0,0
3,15,0.9928,0,0,0
3,16,0.9919,0,0,0
3,17,0.9938,0,0,0
3,18,0.9941,0,0,0
3,19,0.9943,0,0,0
4,0,0.0000,0,0,0
4,1,0.0000,0,0,0
4,2,0.0000,0,0,0
4,3,0.0010,0,0,0
4,4,0.0577,0,0,0
4,5,0.3224,0,0,0
4,6,0.4958,0,0,0
4,7,0.5042,0,0,0
4,8,0.5178,0,0,0
4,9,0.5186,0,0,0
4,10,0.5248,0,0,0
4,11,0.5223,0,0,0
4,12,0.5293,0,0,0
4,13,0.5234,0,0,0
4,14,0.5244,0,0,0
4,15,0.5298,0,0,0
4,16,0.5203,0,0,0
4,17,0.5265,0,0,0
4,18,0.5354,0,0,0
4,19,0.5268,0,0,0
