training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.2480,0,0,0
0,1,0.5669,0,0,0
0,2,0.6076,0,0,0
0,3,0.6806,0,0,0
0,4,0.7372,0,0,0
0,5,0.7816,0,0,0
0,6,0.8099,0,0,0
0,7,0.8443,0,0,0
0,8,0.8694,0,0,0
0,9,0.8819,0,0,0
0,10,0.8974,0,0,0
0,11,0.9062,0,0,0
0,12,0.9103,0,0,0
0,13,0.9204,0,0,0
0,14,0.9281,0,0,0
0,15,0.9320,0,0,0
0,16,0.9375,0,0,0
0,17,0.9380,0,0,0
0,18,0.9412,0,0,0
0,19,0.9446,0,0,0
1,0,0.0006,0,0,0
1,1,0.2444,0,0,0
1,2,0.8092,0,0,0
1,3,0.8961,0,0,0
1,4,0.9123,0,0,0
1,5,0.9221,0,0,0
1,6,0.9304,0,0,0
1,7,0.9366,0,0,0
1,8,0.9411,0,0,0
1,9,0.9487,0,0,0
1,10,0.9504,0,0,0
1,11,0.9529,0,0,0
1,12,0.9571,0,0,0
1,13,0.9596,0,0,0
1,14,0.9602,0,0,0
1,15,0.9620,0,0,0
1,16,0.9646,0,0,0
1,17,0.9650,0,0,0
1,18,0.9688,0,0,0
1,19,0.9661,0,0,0
2,0,0.0001,0,0,0
2,1,0.1904,0,0,0
2,2,0.6096,0,0,0
2,3,0.7394,0,0,0
2,4,0.8134,0,0,0
2,5,0.8480,0,0,0
2,6,0.8751,0,0,0
2,7,0.8960,0,0,0
2,8,0.9097,0,0,0
2,9,0.9195,0,0,0
2,10,0.9328,0,0,0
2,11,0.9386,0,0,0
2,12,0.9396,0,0,0
2,13,0.9439,0,0,0
2,14,0.9474,0,0,0
2,15,0.9505,0,0,0
2,16,0.9552,0,0,0
2,17,0.9596,0,0,0
2,18,0.9592,0,0,0
2,19,0.9601,0,0,0
3,0,0.0001,0,0,0
3,1,0.1600,0,0,0
3,2,0.6509,0,0,0
3,3,0.8076,0,0,0
3,4,0.8588,0,0,0
3,5,0.8913,0,0,0
3,6,0.9110,0,0,0
3,7,0.9255,0,0,0
3,8,0.9402,0,0,0
3,9,0.9453,0,0,0
3,10,0.9544,0,0,0
3,11,0.9583,0,0,0
3,12,0.9637,0,0,0
3,13,0.9669,0,0,0
3,14,0.9679,0,0,0
3,15,0.9705,0,0,0
3,16,0.9730,0,0,0
3,17,0.9754,0,0,0
3,18,0.9778,0,0,0
3,19,0.9767,0,0,0
4,0,0.0002,0,0,0
4,1,0.3216,0,0,0
4,2,0.8420,0,0,0
4,3,0.9059,0,0,0
4,4,0.9220,0,0,0
4,5,0.9307,0,0,0
4,6,0.9406,0,0,0
4,7,0.9414,0,0,0
4,8,0.9462,0,0,0
4,9,0.9498,0,0,0
4,10,0.9526,0,0,0
4,11,0.9539,0,0,0
4,12,0.9561,0,0,0
4,13,0.9596,0,0,0
4,14,0.9588,0,0,0
4,15,0.9608,0,0,0
4,16,0.9606,0,0,0
4,17,0.9630,0,0,0
4,18,0.9634,0,0,0
4,19,0.9647,0,0,0
