training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.5155,0,0,0
0,1,0.6212,0,0,0
0,2,0.7564,0,0,0
0,3,0.8898,0,0,0
0,4,0.9412,0,0,0
0,5,0.9569,0,0,0
0,6,0.9645,0,0,0
0,7,0.9722,0,0,0
0,8,0.9730,0,0,0
0,9,0.9769,0,0,0
0,10,0.9775,0,0,0
0,11,0.9769,0,0,0
0,12,0.9784,0,0,0
0,13,0.9788,0,0,0
0,14,0.9802,0,0,0
0,15,0.9807,0,0,0
0,16,0.9808,0,0,0
0,17,0.9825,0,0,0
0,18,0.9819,0,0,0
0,19,0.9829,0,0,0
1,0,0.0000,0,0,0
1,1,0.0478,0,0,0
1,2,0.5499,0,0,0
1,3,0.6787,0,0,0
1,4,0.7148,0,0,0
1,5,0.7377,0,0,0
1,6,0.7569,0,0,0
1,7,0.7683,0,0,0
1,8,0.7716,0,0,0
1,9,0.7722,0,0,0
1,10,0.7749,0,0,0
1,11,0.7835,0,0,0
1,12,0.7824,0,0,0
1,13,0.7873,0,0,0
1,14,0.7888,0,0,0
1,15,0.7925,0,0,0
1,16,0.7907,0,0,0
1,17,0.7959,0,0,0
1,18,0.7941,0,0,0
1,19,0.7982,0,0,0
2,0,0.3202,0,0,0
2,1,0.5704,0,0,0
2,2,0.6647,0,0,0
2,3,0.8056,0,0,0
2,4,0.8863,0,0,0
2,5,0.9177,0,0,0
2,6,0.9339,0,0,0
2,7,0.9455,0,0,0
2,8,0.9489,0,0,0
2,9,0.9551,0,0,0
2,10,0.9593,0,0,0
2,11,0.9645,0,0,0
2,12,0.9640,0,0,0
2,13,0.9677,0,0,0
2,14,0.9680,0,0,0
2,15,0.9682,0,0,0
2,16,0.9696,0,0,0
2,17,0.9711,0,0,0
2,18,0.9718,0,0,0
2,19,0.9750,0,0,0
3,0,0.7142,0,0,0
3,1,0.9712,0,0,0
3,2,0.9758,0,0,0
3,3,0.9787,0,0,0
3,4,0.9782,0,0,0
3,5,0.9809,0,0,0
3,6,0.9807,0,0,0
3,7,0.9814,0,0,0
3,8,0.9818,0,0,0
3,9,0.9839,0,0,0
3,10,0.9825,0,0,0
3,11,0.9828,0,0,0
3,12,0.9841,0,0,0
3,13,0.9841,0,0,0
3,14,0.9851,0,0,0
3,15,0.9832,0,0,0
3,16,0.9851,0,0,0
3,17,0.9856,0,0,0
3,18,0.9848,0,0,0
3,19,0.9850,0,0,0
4,0,0.7380,0,0,0
4,1,0.9462,0,0,0
4,2,0.9562,0,0,0
4,3,0.9569,0,0,0
4,4,0.9606,0,0,0
4,5,0.9624,0,0,0
4,6,0.9620,0,0,0
4,7,0.9623,0,0,0
4,8,0.9617,0,0,0
4,9,0.9655,0,0,0
4,10,0.9680,0,0,0
4,11,0.9672,0,0,0
4,12,0.9670,0,0,0
4,13,0.9690,0,0,0
4,14,0.9690,0,0,0
4,15,0.9680,0,0,0
4,16,0.9697,0,0,0
4,17,0.9704,0,0,0
4,18,0.9728,0,0,0
4,19,0.9696,0,0,0
