training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.4144,0,0,0
0,1,0.5737,0,0,0
0,2,0.6302,0,0,0
0,3,0.7452,0,0,0
0,4,0.8492,0,0,0
0,5,0.8985,0,0,0
0,6,0.9251,0,0,0
0,7,0.9452,0,0,0
0,8,0.9521,0,0,0
0,9,0.9587,0,0,0
0,10,0.9621,0,0,0
0,11,0.9680,0,0,0
0,12,0.9724,0,0,0
0,13,0.9722,0,0,0
0,14,0.9748,0,0,0
0,15,0.9758,0,0,0
0,16,0.9760,0,0,0
0,17,0.9788,0,0,0
0,18,0.9802,0,0,0
0,19,0.9796,0,0,0
1,0,0.0000,0,0,0
1,1,0.2502,0,0,0
1,2,0.6765,0,0,0
1,3,0.8345,0,0,0
1,4,0.8868,0,0,0
1,5,0.9026,0,0,0
1,6,0.9066,0,0,0
1,7,0.9118,0,0,0
1,8,0.9146,0,0,0
1,9,0.9192,0,0,0
1,10,0.9223,0,0,0
1,11,0.9247,0,0,0
1,12,0.9261,0,0,0
1,13,0.9261,0,0,0
1,14,0.9283,0,0,0
1,15,0.9292,0,0,0
1,16,0.9277,0,0,0
1,17,0.9331,0,0,0
1,18,0.9319,0,0,0
1,19,0.9339,0,0,0
2,0,0.0000,0,0,0
2,1,0.0032,0,0,0
2,2,0.4081,0,0,0
2,3,0.5287,0,0,0
2,4,0.8336,0,0,0
2,5,0.9724,0,0,0
2,6,0.9888,0,0,0
2,7,0.9927,0,0,0
2,8,0.9944,0,0,0
2,9,0.9952,0,0,0
2,10,0.9968,0,0,0
2,11,0.9964,0,0,0
2,12,0.9970,0,0,0
2,13,0.9969,0,0,0
2,14,0.9977,0,0,0
2,15,0.9979,0,0,0
2,16,0.9982,0,0,0
2,17,0.9978,0,0,0
2,18,0.9978,0,0,0
2,19,0.9982,0,0,0
3,0,0.0000,0,0,0
3,1,0.0000,0,0,0
3,2,0.1008,0,0,0
3,3,0.4941,0,0,0
3,4,0.5018,0,0,0
3,5,0.5041,0,0,0
3,6,0.5210,0,0,0
3,7,0.5221,0,0,0
3,8,0.5290,0,0,0
3,9,0.5503,0,0,0
3,10,0.5543,0,0,0
3,11,0.5827,0,0,0
3,12,0.6158,0,0,0
3,13,0.6542,0,0,0
3,14,0.7074,0,0,0
3,15,0.7521,0,0,0
3,16,0.7924,0,0,0
3,17,0.8140,0,0,0
3,18,0.8293,0,0,0
3,19,0.8426,0,0,0
4,0,0.0000,0,0,0
4,1,0.0000,0,0,0
4,2,0.2642,0,0,0
4,3,0.6498,0,0,0
4,4,0.8387,0,0,0
4,5,0.9272,0,0,0
4,6,0.9561,0,0,0
4,7,0.9649,0,0,0
4,8,0.9701,0,0,0
4,9,0.9723,0,0,0
4,10,0.9747,0,0,0
4,11,0.9758,0,0,0
4,12,0.9778,0,0,0
4,13,0.9780,0,0,0
4,14,0.9773,0,0,0
4,15,0.9797,0,0,0
4,16,0.9796,0,0,0
4,17,0.9798,0,0,0
4,18,0.9804,0,0,0
4,19,0.9818,0,0,0
