training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.4517,0,0,0
0,1,0.5591,0,0,0
0,2,0.6485,0,0,0
0,3,0.7213,0,0,0
0,4,0.7786,0,0,0
0,5,0.8081,0,0,0
0,6,0.8360,0,0,0
0,7,0.8610,0,0,0
0,8,0.8883,0,0,0
0,9,0.9038,0,0,0
0,10,0.9156,0,0,0
0,11,0.9238,0,0,0
0,12,0.9282,0,0,0
0,13,0.9337,0,0,0
0,14,0.9403,0,0,0
0,15,0.9433,0,0,0
0,16,0.9454,0,0,0
0,17,0.9482,0,0,0
0,18,0.9521,0,0,0
0,19,0.9529,0,0,0
1,0,0.0013,0,0,0
1,1,0.2995,0,0,0
1,2,0.7188,0,0,0
1,3,0.8216,0,0,0
1,4,0.8613,0,0,0
1,5,0.8845,0,0,0
1,6,0.8985,0,0,0
1,7,0.9097,0,0,0
1,8,0.9223,0,0,0
1,9,0.9258,0,0,0
1,10,0.9302,0,0,0
1,11,0.9328,0,0,0
1,12,0.9360,0,0,0
1,13,0.9403,0,0,0
1,14,0.9421,0,0,0
1,15,0.9448,0,0,0
1,16,0.9450,0,0,0
1,17,0.9476,0,0,0
1,18,0.9498,0,0,0
1,19,0.9513,0,0,0
2,0,0.0000,0,0,0
2,1,0.1364,0,0,0
2,2,0.6665,0,0,0
2,3,0.8250,0,0,0
2,4,0.8690,0,0,0
2,5,0.8978,0,0,0
2,6,0.9156,0,0,0
2,7,0.9258,0,0,0
2,8,0.9400,0,0,0
2,9,0.9418,0,0,0
2,10,0.9466,0,0,0
2,11,0.9519,0,0,0
2,12,0.9565,0,0,0
2,13,0.9559,0,0,0
2,14,0.9563,0,0,0
2,15,0.9598,0,0,0
2,16,0.9612,0,0,0
2,17,0.9653,0,0,0
2,18,0.9638,0,0,0
2,19,0.9669,0,0,0
3,0,0.0000,0,0,0
3,1,0.1697,0,0,0
3,2,0.8052,0,0,0
3,3,0.9332,0,0,0
3,4,0.9512,0,0,0
3,5,0.9586,0,0,0
3,6,0.9644,0,0,0
3,7,0.9686,0,0,0
3,8,0.9730,0,0,0
3,9,0.9737,0,0,0
3,10,0.9788,0,0,0
3,11,0.9777,0,0,0
3,12,0.9806,0,0,0
3,13,0.9829,0,0,0
3,14,0.9836,0,0,0
3,15,0.9821,0,0,0
3,16,0.9851,0,0,0
3,17,0.9840,0,0,0
3,18,0.9853,0,0,0
3,19,0.9863,0,0,0
4,0,0.0000,0,0,0
4,1,0.0790,0,0,0
4,2,0.5025,0,0,0
4,3,0.6631,0,0,0
4,4,0.6953,0,0,0
4,5,0.7413,0,0,0
4,6,0.7503,0,0,0
4,7,0.7690,0,0,0
4,8,0.7936,0,0,0
4,9,0.8000,0,0,0
4,10,0.8178,0,0,0
4,11,0.8314,0,0,0
4,12,0.8380,0,0,0
4,13,0.8516,0,0,0
4,14,0.8634,0,0,0
4,15,0.8715,0,0,0
4,16,0.8765,0,0,0
4,17,0.8840,0,0,0
4,18,0.8828,0,0,0
4,19,0.8895,0,0,0
