training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.6925,0,0,0
0,1,0.8987,0,0,0
0,2,0.9377,0,0,0
0,3,0.9519,0,0,0
0,4,0.9548,0,0,0
0,5,0.9601,0,0,0
0,6,0.9632,0,0,0
0,7,0.9641,0,0,0
0,8,0.9670,0,0,0
0,9,0.9677,0,0,0
0,10,0.9690,0,0,0
0,11,0.9730,0,0,0
0,12,0.9717,0,0,0
0,13,0.9714,0,0,0
0,14,0.9753,0,0,0
0,15,0.9750,0,0,0
0,16,0.9751,0,0,0
0,17,0.9749,0,0,0
0,18,0.9766,0,0,0
0,19,0.9775,0,0,0
1,0,0.5040,0,0,0
1,1,0.9521,0,0,0
1,2,0.9608,0,0,0
1,3,0.9654,0,0,0
1,4,0.9693,0,0,0
1,5,0.9713,0,0,0
1,6,0.9726,0,0,0
1,7,0.9747,0,0,0
1,8,0.9749,0,0,0
1,9,0.9754,0,0,0
1,10,0.9764,0,0,0
1,11,0.9774,0,0,0
1,12,0.9775,0,0,0
1,13,0.9782,0,0,0
1,14,0.9772,0,0,0
1,15,0.9785,0,0,0
1,16,0.9794,0,0,0
1,17,0.9786,0,0,0
1,18,0.9792,0,0,0
1,19,0.9783,0,0,0
2,0,0.6853,0,0,0
2,1,0.9262,0,0,0
2,2,0.9500,0,0,0
2,3,0.9557,0,0,0
2,4,0.9632,0,0,0
2,5,0.9655,0,0,0
2,6,0.9668,0,0,0
2,7,0.9703,0,0,0
2,8,0.9697,0,0,0
2,9,0.9704,0,0,0
2,10,0.9715,0,0,0
2,11,0.9726,0,0,0
2,12,0.9732,0,0,0
2,13,0.9715,0,0,0
2,14,0.9757,0,0,0
2,15,0.9731,0,0,0
2,16,0.9764,0,0,0
2,17,0.9765,0,0,0
2,18,0.9754,0,0,0
2,19,0.9753,0,0,0
3,0,0.7809,0,0,0
3,1,0.9500,0,0,0
3,2,0.9647,0,0,0
3,3,0.9704,0,0,0
3,4,0.9713,0,0,0
3,5,0.9735,0,0,0
3,6,0.9775,0,0,0
3,7,0.9753,0,0,0
3,8,0.9775,0,0,0
3,9,0.9778,0,0,0
3,10,0.9798,0,0,0
3,11,0.9774,0,0,0
3,12,0.9802,0,0,0
3,13,0.9809,0,0,0
3,14,0.9816,0,0,0
3,15,0.9820,0,0,0
3,16,0.9808,0,0,0
3,17,0.9810,0,0,0
3,18,0.9826,0,0,0
3,19,0.9812,0,0,0
4,0,0.6671,0,0,0
4,1,0.8909,0,0,0
4,2,0.9266,0,0,0
4,3,0.9423,0,0,0
4,4,0.9476,0,0,0
4,5,0.9505,0,0,0
4,6,0.9544,0,0,0
4,7,0.9541,0,0,0
4,8,0.9608,0,0,0
4,9,0.9602,0,0,0
4,10,0.9621,0,0,0
4,11,0.9626,0,0,0
4,12,0.9632,0,0,0
4,13,0.9655,0,0,0
4,14,0.9630,0,0,0
4,15,0.9661,0,0,0
4,16,0.9656,0,0,0
4,17,0.9665,0,0,0
4,18,0.9677,0,0,0
4,19,0.9703,0,0,0
