training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.4072,0,0,0
0,1,0.7649,0,0,0
0,2,0.8489,0,0,0
0,3,0.8987,0,0,0
0,4,0.9257,0,0,0
0,5,0.9389,0,0,0
0,6,0.9503,0,0,0
0,7,0.9534,0,0,0
0,8,0.9601,0,0,0
0,9,0.9615,0,0,0
0,10,0.9646,0,0,0
0,11,0.9640,0,0,0
0,12,0.9708,0,0,0
0,13,0.9708,0,0,0
0,14,0.9720,0,0,0
0,15,0.9737,0,0,0
0,16,0.9716,0,0,0
0,17,0.9762,0,0,0
0,18,0.9756,0,0,0
0,19,0.9755,0,0,0
1,0,0.0009,0,0,0
1,1,0.2188,0,0,0
1,2,0.6885,0,0,0
1,3,0.8036,0,0,0
1,4,0.8427,0,0,0
1,5,0.8758,0,0,0
1,6,0.8971,0,0,0
1,7,0.9178,0,0,0
1,8,0.9279,0,0,0
1,9,0.9319,0,0,0
1,10,0.9456,0,0,0
1,11,0.9481,0,0,0
1,12,0.9547,0,0,0
1,13,0.9550,0,0,0
1,14,0.9576,0,0,0
1,15,0.9605,0,0,0
1,16,0.9654,0,0,0
1,17,0.9642,0,0,0
1,18,0.9662,0,0,0
1,19,0.9685,0,0,0
2,0,0.0006,0,0,0
2,1,0.1888,0,0,0
2,2,0.5468,0,0,0
2,3,0.6499,0,0,0
2,4,0.6826,0,0,0
2,5,0.7099,0,0,0
2,6,0.7319,0,0,0
2,7,0.7531,0,0,0
2,8,0.7774,0,0,0
2,9,0.7912,0,0,0
2,10,0.8026,0,0,0
2,11,0.8196,0,0,0
2,12,0.8305,0,0,0
2,13,0.8393,0,0,0
2,14,0.8553,0,0,0
2,15,0.8555,0,0,0
2,16,0.8659,0,0,0
2,17,0.8742,0,0,0
2,18,0.8749,0,0,0
2,19,0.8794,0,0,0
3,0,0.0000,0,0,0
3,1,0.1321,0,0,0
3,2,0.5993,0,0,0
3,3,0.7234,0,0,0
3,4,0.7580,0,0,0
3,5,0.7932,0,0,0
3,6,0.8190,0,0,0
3,7,0.8342,0,0,0
3,8,0.8478,0,0,0
3,9,0.8710,0,0,0
3,10,0.8781,0,0,0
3,11,0.8858,0,0,0
3,12,0.8965,0,0,0
3,13,0.9013,0,0,0
3,14,0.9045,0,0,0
3,15,0.9098,0,0,0
3,16,0.9133,0,0,0
3,17,0.9165,0,0,0
3,18,0.9204,0,0,0
3,19,0.9185,0,0,0
4,0,0.0008,0,0,0
4,1,0.2928,0,0,0
4,2,0.7475,0,0,0
4,3,0.8915,0,0,0
4,4,0.9282,0,0,0
4,5,0.9367,0,0,0
4,6,0.9480,0,0,0
4,7,0.9522,0,0,0
4,8,0.9591,0,0,0
4,9,0.9606,0,0,0
4,10,0.9631,0,0,0
4,11,0.9650,0,0,0
4,12,0.9696,0,0,0
4,13,0.9725,0,0,0
4,14,0.9737,0,0,0
4,15,0.9736,0,0,0
4,16,0.9736,0,0,0
4,17,0.9785,0,0,0
4,18,0.9762,0,0,0
4,19,0.9764,0,0,0
