training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3014,0,0,0
0,1,0.4630,0,0,0
0,2,0.5308,0,0,0
0,3,0.5427,0,0,0
0,4,0.5536,0,0,0
0,5,0.5672,0,0,0
0,6,0.5781,0,0,0
0,7,0.5758,0,0,0
0,8,0.5887,0,0,0
0,9,0.5916,0,0,0
0,10,0.6075,0,0,0
0,11,0.6140,0,0,0
0,12,0.6339,0,0,0
0,13,0.6689,0,0,0
0,14,0.6938,0,0,0
0,15,0.7224,0,0,0
0,16,0.7488,0,0,0
0,17,0.7783,0,0,0
0,18,0.8064,0,0,0
0,19,0.8375,0,0,0
1,0,0.0000,0,0,0
1,1,0.0000,0,0,0
1,2,0.0027,0,0,0
1,3,0.1333,0,0,0
1,4,0.4632,0,0,0
1,5,0.5625,0,0,0
1,6,0.5707,0,0,0
1,7,0.5749,0,0,0
1,8,0.5938,0,0,0
1,9,0.5971,0,0,0
1,10,0.6085,0,0,0
1,11,0.6175,0,0,0
1,12,0.6324,0,0,0
1,13,0.6431,0,0,0
1,14,0.6534,0,0,0
1,15,0.6606,0,0,0
1,16,0.6681,0,0,0
1,17,0.6787,0,0,0
1,18,0.6958,0,0,0
1,19,0.6997,0,0,0
2,0,0.0000,0,0,0
2,1,0.0000,0,0,0
2,2,0.0000,0,0,0
2,3,0.0001,0,0,0
2,4,0.0016,0,0,0
2,5,0.0488,0,0,0
2,6,0.2559,0,0,0
2,7,0.4614,0,0,0
2,8,0.4993,0,0,0
2,9,0.5029,0,0,0
2,10,0.5036,0,0,0
2,11,0.5112,0,0,0
2,12,0.5272,0,0,0
2,13,0.5526,0,0,0
2,14,0.6045,0,0,0
2,15,0.6443,0,0,0
2,16,0.6627,0,0,0
2,17,0.7022,0,0,0
2,18,0.7248,0,0,0
2,19,0.7512,0,0,0
3,0,0.0000,0,0,0
3,1,0.0000,0,0,0
3,2,0.0011,0,0,0
3,3,0.0809,0,0,0
3,4,0.3523,0,0,0
3,5,0.4788,0,0,0
3,6,0.4958,0,0,0
3,7,0.4997,0,0,0
3,8,0.5106,0,0,0
3,9,0.5271,0,0,0
3,10,0.5623,0,0,0
3,11,0.6136,0,0,0
3,12,0.6807,0,0,0
3,13,0.7364,0,0,0
3,14,0.7854,0,0,0
3,15,0.8237,0,0,0
3,16,0.8548,0,0,0
3,17,0.8790,0,0,0
3,18,0.8988,0,0,0
3,19,0.9183,0,0,0
4,0,0.0000,0,0,0
4,1,0.0000,0,0,0
4,2,0.0000,0,0,0
4,3,0.0000,0,0,0
4,4,0.0010,0,0,0
4,5,0.0176,0,0,0
4,6,0.1418,0,0,0
4,7,0.3685,0,0,0
4,8,0.4868,0,0,0
4,9,0.5312,0,0,0
4,10,0.5673,0,0,0
4,11,0.6266,0,0,0
4,12,0.7163,0,0,0
4,13,0.8055,0,0,0
4,14,0.8806,0,0,0
4,15,0.9239,0,0,0
4,16,0.9475,0,0,0
4,17,0.9552,0,0,0
4,18,0.9607,0,0,0
4,19,0.9652,0,0,0
