training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.6378,0,0,0
0,1,0.8808,0,0,0
0,2,0.9300,0,0,0
0,3,0.9426,0,0,0
0,4,0.9534,0,0,0
0,5,0.9582,0,0,0
0,6,0.9614,0,0,0
0,7,0.9646,0,0,0
0,8,0.9693,0,0,0
0,9,0.9693,0,0,0
0,10,0.9723,0,0,0
0,11,0.9747,0,0,0
0,12,0.9768,0,0,0
0,13,0.9756,0,0,0
0,14,0.9776,0,0,0
0,15,0.9792,0,0,0
0,16,0.9789,0,0,0
0,17,0.9808,0,0,0
0,18,0.9811,0,0,0
0,19,0.9820,0,0,0
1,0,0.5755,0,0,0
1,1,0.9443,0,0,0
1,2,0.9663,0,0,0
1,3,0.9747,0,0,0
1,4,0.9788,0,0,0
1,5,0.9809,0,0,0
1,6,0.9817,0,0,0
1,7,0.9847,0,0,0
1,8,0.9856,0,0,0
1,9,0.9871,0,0,0
1,10,0.9891,0,0,0
1,11,0.9889,0,0,0
1,12,0.9895,0,0,0
1,13,0.9901,0,0,0
1,14,0.9895,0,0,0
1,15,0.9900,0,0,0
1,16,0.9908,0,0,0
1,17,0.9912,0,0,0
1,18,0.9917,0,0,0
1,19,0.9915,0,0,0
2,0,0.3742,0,0,0
2,1,0.8521,0,0,0
2,2,0.9158,0,0,0
2,3,0.9408,0,0,0
2,4,0.9498,0,0,0
2,5,0.9592,0,0,0
2,6,0.9621,0,0,0
2,7,0.9656,0,0,0
2,8,0.9690,0,0,0
2,9,0.9738,0,0,0
2,10,0.9734,0,0,0
2,11,0.9748,0,0,0
2,12,0.9761,0,0,0
2,13,0.9763,0,0,0
2,14,0.9779,0,0,0
2,15,0.9784,0,0,0
2,16,0.9792,0,0,0
2,17,0.9792,0,0,0
2,18,0.9807,0,0,0
2,19,0.9818,0,0,0
3,0,0.5071,0,0,0
3,1,0.9681,0,0,0
3,2,0.9765,0,0,0
3,3,0.9818,0,0,0
3,4,0.9829,0,0,0
3,5,0.9854,0,0,0
3,6,0.9859,0,0,0
3,7,0.9880,0,0,0
3,8,0.9866,0,0,0
3,9,0.9890,0,0,0
3,10,0.9899,0,0,0
3,11,0.9889,0,0,0
3,12,0.9895,0,0,0
3,13,0.9905,0,0,0
3,14,0.9906,0,0,0
3,15,0.9911,0,0,0
3,16,0.9914,0,0,0
3,17,0.9919,0,0,0
3,18,0.9920,0,0,0
3,19,0.9910,0,0,0
4,0,0.2538,0,0,0
4,1,0.8857,0,0,0
4,2,0.9408,0,0,0
4,3,0.9601,0,0,0
4,4,0.9663,0,0,0
4,5,0.9715,0,0,0
4,6,0.9750,0,0,0
4,7,0.9790,0,0,0
4,8,0.9805,0,0,0
4,9,0.9784,0,0,0
4,10,0.9822,0,0,0
4,11,0.9847,0,0,0
4,12,0.9844,0,0,0
4,13,0.9852,0,0,0
4,14,0.9848,0,0,0
4,15,0.9867,0,0,0
4,16,0.9868,0,0,0
4,17,0.9876,0,0,0
4,18,0.9878,0,0,0
4,19,0.9873,0,0,0
