training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.4607,0,0,0
0,1,0.4953,0,0,0
0,2,0.5027,0,0,0
0,3,0.5075,0,0,0
0,4,0.5064,0,0,0
0,5,0.5076,0,0,0
0,6,0.5173,0,0,0
0,7,0.5218,0,0,0
0,8,0.5197,0,0,0
0,9,0.5282,0,0,0
0,10,0.5339,0,0,0
0,11,0.5376,0,0,0
0,12,0.5450,0,0,0
0,13,0.5451,0,0,0
0,14,0.5577,0,0,0
0,15,0.5618,0,0,0
0,16,0.5727,0,0,0
0,17,0.5841,0,0,0
0,18,0.5757,0,0,0
0,19,0.5935,0,0,0
1,0,0.0000,0,0,0
1,1,0.1210,0,0,0
1,2,0.5169,0,0,0
1,3,0.5305,0,0,0
1,4,0.5493,0,0,0
1,5,0.5818,0,0,0
1,6,0.6242,0,0,0
1,7,0.6767,0,0,0
1,8,0.7456,0,0,0
1,9,0.7922,0,0,0
1,10,0.8274,0,0,0
1,11,0.8584,0,0,0
1,12,0.8718,0,0,0
1,13,0.8877,0,0,0
1,14,0.8898,0,0,0
1,15,0.9000,0,0,0
1,16,0.9037,0,0,0
1,17,0.9065,0,0,0
1,18,0.9120,0,0,0
1,19,0.9179,0,0,0
2,0,0.0000,0,0,0
2,1,0.0158,0,0,0
2,2,0.4468,0,0,0
2,3,0.6948,0,0,0
2,4,0.9313,0,0,0
2,5,0.9792,0,0,0
2,6,0.9853,0,0,0
2,7,0.9886,0,0,0
2,8,0.9908,0,0,0
2,9,0.9922,0,0,0
2,10,0.9929,0,0,0
2,11,0.9931,0,0,0
2,12,0.9941,0,0,0
2,13,0.9942,0,0,0
2,14,0.9948,0,0,0
2,15,0.9952,0,0,0
2,16,0.9952,0,0,0
2,17,0.9964,0,0,0
2,18,0.9958,0,0,0
2,19,0.9959,0,0,0
3,0,0.0000,0,0,0
3,1,0.0000,0,0,0
3,2,0.2322,0,0,0
3,3,0.5128,0,0,0
3,4,0.5365,0,0,0
3,5,0.5497,0,0,0
3,6,0.5876,0,0,0
3,7,0.6682,0,0,0
3,8,0.7962,0,0,0
3,9,0.9058,0,0,0
3,10,0.9507,0,0,0
3,11,0.9712,0,0,0
3,12,0.9791,0,0,0
3,13,0.9859,0,0,0
3,14,0.9887,0,0,0
3,15,0.9908,0,0,0
3,16,0.9921,0,0,0
3,17,0.9931,0,0,0
3,18,0.9921,0,0,0
3,19,0.9938,0,0,0
4,0,0.0000,0,0,0
4,1,0.2159,0,0,0
4,2,0.6245,0,0,0
4,3,0.9113,0,0,0
4,4,0.9693,0,0,0
4,5,0.9839,0,0,0
4,6,0.9912,0,0,0
4,7,0.9945,0,0,0
4,8,0.9953,0,0,0
4,9,0.9958,0,0,0
4,10,0.9976,0,0,0
4,11,0.9978,0,0,0
4,12,0.9976,0,0,0
4,13,0.9978,0,0,0
4,14,0.9983,0,0,0
4,15,0.9988,0,0,0
4,16,0.9983,0,0,0
4,17,0.9982,0,0,0
4,18,0.9989,0,0,0
4,19,0.9982,0,0,0
