training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.1485,0,0,0
0,1,0.2836,0,0,0
0,2,0.3976,0,0,0
0,3,0.4753,0,0,0
0,4,0.5308,0,0,0
0,5,0.5788,0,0,0
0,6,0.6139,0,0,0
0,7,0.6434,0,0,0
0,8,0.6689,0,0,0
0,9,0.6923,0,0,0
0,10,0.7105,0,0,0
0,11,0.7283,0,0,0
0,12,0.7385,0,0,0
0,13,0.7515,0,0,0
0,14,0.7620,0,0,0
0,15,0.7702,0,0,0
0,16,0.7793,0,0,0
0,17,0.7889,0,0,0
0,18,0.7946,0,0,0
0,19,0.8022,0,0,0
1,0,0.3299,0,0,0
1,1,0.5353,0,0,0
1,2,0.6173,0,0,0
1,3,0.6609,0,0,0
1,4,0.6941,0,0,0
1,5,0.7188,0,0,0
1,6,0.7353,0,0,0
1,7,0.7497,0,0,0
1,8,0.7617,0,0,0
1,9,0.7713,0,0,0
1,10,0.7795,0,0,0
1,11,0.7896,0,0,0
1,12,0.7978,0,0,0
1,13,0.8034,0,0,0
1,14,0.8099,0,0,0
1,15,0.8165,0,0,0
1,16,0.8199,0,0,0
1,17,0.8274,0,0,0
1,18,0.8293,0,0,0
1,19,0.8356,0,0,0
2,0,0.3453,0,0,0
2,1,0.5546,0,0,0
2,2,0.6347,0,0,0
2,3,0.6795,0,0,0
2,4,0.7102,0,0,0
2,5,0.7326,0,0,0
2,6,0.7470,0,0,0
2,7,0.7640,0,0,0
2,8,0.7774,0,0,0
2,9,0.7860,0,0,0
2,10,0.7950,0,0,0
2,11,0.8005,0,0,0
2,12,0.8096,0,0,0
2,13,0.8162,0,0,0
2,14,0.8226,0,0,0
2,15,0.8275,0,0,0
2,16,0.8325,0,0,0
2,17,0.8347,0,0,0
2,18,0.8380,0,0,0
2,19,0.8454,0,0,0
3,0,0.3554,0,0,0
3,1,0.5528,0,0,0
3,2,0.6370,0,0,0
3,3,0.6830,0,0,0
3,4,0.7127,0,0,0
3,5,0.7389,0,0,0
3,6,0.7534,0,0,0
3,7,0.7679,0,0,0
3,8,0.7794,0,0,0
3,9,0.7886,0,0,0
3,10,0.7993,0,0,0
3,11,0.8057,0,0,0
3,12,0.8144,0,0,0
3,13,0.8181,0,0,0
3,14,0.8248,0,0,0
3,15,0.8308,0,0,0
3,16,0.8349,0,0,0
3,17,0.8379,0,0,0
3,18,0.8413,0,0,0
3,19,0.8460,0,0,0
4,0,0.3342,0,0,0
4,1,0.5466,0,0,0
4,2,0.6289,0,0,0
4,3,0.6803,0,0,0
4,4,0.7104,0,0,0
4,5,0.7325,0,0,0
4,6,0.7519,0,0,0
4,7,0.7645,0,0,0
4,8,0.7769,0,0,0
4,9,0.7894,0,0,0
4,10,0.7993,0,0,0
4,11,0.8050,0,0,0
4,12,0.8111,0,0,0
4,13,0.8186,0,0,0
4,14,0.8248,0,0,0
4,15,0.8288,0,0,0
4,16,0.8330,0,0,0
4,17,0.8373,0,0,0
4,18,0.8412,0,0,0
4,19,0.8459,0,0,0
5,0,0.3373,0,0,0
5,1,0.5411,0,0,0
5,2,0.6229,0,0,0
5,3,0.6712,0,0,0
5,4,0.7018,0,0,0
5,5,0.7272,0,0,0
5,6,0.7464,0,0,0
5,7,0.7601,0,0,0
5,8,0.7736,0,0,0
5,9,0.7855,0,0,0
5,10,0.7946,0,0,0
5,11,0.8017,0,0,0
5,12,0.8087,0,0,0
5,13,0.8159,0,0,0
5,14,0.8228,0,0,0
5,15,0.8292,0,0,0
5,16,0.8321,0,0,0
5,17,0.8385,0,0,0
5,18,0.8406,0,0,0
5,19,0.8454,0,0,0
6,0,0.3666,0,0,0
6,1,0.5628,0,0,0
6,2,0.6389,0,0,0
6,3,0.6841,0,0,0
6,4,0.7103,0,0,0
6,5,0.7325,0,0,0
6,6,0.7489,0,0,0
6,7,0.7646,0,0,0
6,8,0.7741,0,0,0
6,9,0.7864,0,0,0
6,10,0.7961,0,0,0
6,11,0.8027,0,0,0
6,12,0.8118,0,0,0
6,13,0.8186,0,0,0
6,14,0.8241,0,0,0
6,15,0.8288,0,0,0
6,16,0.8325,0,0,0
6,17,0.8384,0,0,0
6,18,0.8431,0,0,0
6,19,0.8469,0,0,0
7,0,0.3650,0,0,0
7,1,0.5511,0,0,0
7,2,0.6283,0,0,0
7,3,0.6751,0,0,0
7,4,0.7027,0,0,0
7,5,0.7281,0,0,0
7,6,0.7425,0,0,0
7,7,0.7583,0,0,0
7,8,0.7705,0,0,0
7,9,0.7824,0,0,0
7,10,0.7939,0,0,0
7,11,0.7997,0,0,0
7,12,0.8104,0,0,0
7,13,0.8153,0,0,0
7,14,0.8205,0,0,0
7,15,0.8246,0,0,0
7,16,0.8320,0,0,0
7,17,0.8380,0,0,0
7,18,0.8386,0,0,0
7,19,0.8458,0,0,0
8,0,0.3285,0,0,0
8,1,0.5246,0,0,0
