training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.4651,0,0,0
0,1,0.6261,0,0,0
0,2,0.8432,0,0,0
0,3,0.9648,0,0,0
0,4,0.9873,0,0,0
0,5,0.9919,0,0,0
0,6,0.9941,0,0,0
0,7,0.9951,0,0,0
0,8,0.9954,0,0,0
0,9,0.9964,0,0,0
0,10,0.9967,0,0,0
0,11,0.9972,0,0,0
0,12,0.9976,0,0,0
0,13,0.9971,0,0,0
0,14,0.9975,0,0,0
0,15,0.9978,0,0,0
0,16,0.9981,0,0,0
0,17,0.9983,0,0,0
0,18,0.9974,0,0,0
0,19,0.9982,0,0,0
1,0,0.2317,0,0,0
1,1,0.7714,0,0,0
1,2,0.9646,0,0,0
1,3,0.9796,0,0,0
1,4,0.9872,0,0,0
1,5,0.9896,0,0,0
1,6,0.9919,0,0,0
1,7,0.9929,0,0,0
1,8,0.9932,0,0,0
1,9,0.9943,0,0,0
1,10,0.9949,0,0,0
1,11,0.9941,0,0,0
1,12,0.9955,0,0,0
1,13,0.9954,0,0,0
1,14,0.9955,0,0,0
1,15,0.9960,0,0,0
1,16,0.9964,0,0,0
1,17,0.9958,0,0,0
1,18,0.9957,0,0,0
1,19,0.9962,0,0,0
2,0,0.2222,0,0,0
2,1,0.5800,0,0,0
2,2,0.6883,0,0,0
2,3,0.8118,0,0,0
2,4,0.8918,0,0,0
2,5,0.9293,0,0,0
2,6,0.9461,0,0,0
2,7,0.9535,0,0,0
2,8,0.9615,0,0,0
2,9,0.9645,0,0,0
2,10,0.9688,0,0,0
2,11,0.9675,0,0,0
2,12,0.9707,0,0,0
2,13,0.9717,0,0,0
2,14,0.9728,0,0,0
2,15,0.9754,0,0,0
2,16,0.9752,0,0,0
2,17,0.9767,0,0,0
2,18,0.9772,0,0,0
2,19,0.9784,0,0,0
3,0,0.0067,0,0,0
3,1,0.4105,0,0,0
3,2,0.7672,0,0,0
3,3,0.9293,0,0,0
3,4,0.9593,0,0,0
3,5,0.9647,0,0,0
3,6,0.9688,0,0,0
3,7,0.9718,0,0,0
3,8,0.9738,0,0,0
3,9,0.9755,0,0,0
3,10,0.9762,0,0,0
3,11,0.9790,0,0,0
3,12,0.9778,0,0,0
3,13,0.9784,0,0,0
3,14,0.9801,0,0,0
3,15,0.9807,0,0,0
3,16,0.9811,0,0,0
3,17,0.9804,0,0,0
3,18,0.9807,0,0,0
3,19,0.9815,0,0,0
4,0,0.2183,0,0,0
4,1,0.5019,0,0,0
4,2,0.7894,0,0,0
4,3,0.9723,0,0,0
4,4,0.9862,0,0,0
4,5,0.9910,0,0,0
4,6,0.9934,0,0,0
4,7,0.9952,0,0,0
4,8,0.9957,0,0,0
4,9,0.9965,0,0,0
4,10,0.9965,0,0,0
4,11,0.9968,0,0,0
4,12,0.9971,0,0,0
4,13,0.9972,0,0,0
4,14,0.9976,0,0,0
4,15,0.9980,0,0,0
4,16,0.9984,0,0,0
4,17,0.9974,0,0,0
4,18,0.9985,0,0,0
4,19,0.9985,0,0,0
