training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.7133,0,0,0
0,1,0.9382,0,0,0
0,2,0.9580,0,0,0
0,3,0.9657,0,0,0
0,4,0.9681,0,0,0
0,5,0.9697,0,0,0
0,6,0.9736,0,0,0
0,7,0.9748,0,0,0
0,8,0.9771,0,0,0
0,9,0.9768,0,0,0
0,10,0.9771,0,0,0
0,11,0.9786,0,0,0
0,12,0.9785,0,0,0
0,13,0.9810,0,0,0
0,14,0.9786,0,0,0
0,15,0.9800,0,0,0
0,16,0.9814,0,0,0
0,17,0.9816,0,0,0
0,18,0.9820,0,0,0
0,19,0.9817,0,0,0
1,0,0.6021,0,0,0
1,1,0.9695,0,0,0
1,2,0.9780,0,0,0
1,3,0.9856,0,0,0
1,4,0.9878,0,0,0
1,5,0.9885,0,0,0
1,6,0.9898,0,0,0
1,7,0.9911,0,0,0
1,8,0.9915,0,0,0
1,9,0.9925,0,0,0
1,10,0.9932,0,0,0
1,11,0.9934,0,0,0
1,12,0.9936,0,0,0
1,13,0.9933,0,0,0
1,14,0.9949,0,0,0
1,15,0.9943,0,0,0
1,16,0.9950,0,0,0
1,17,0.9943,0,0,0
1,18,0.9950,0,0,0
1,19,0.9952,0,0,0
2,0,0.3542,0,0,0
2,1,0.7536,0,0,0
2,2,0.8437,0,0,0
2,3,0.8873,0,0,0
2,4,0.9147,0,0,0
2,5,0.9289,0,0,0
2,6,0.9361,0,0,0
2,7,0.9410,0,0,0
2,8,0.9448,0,0,0
2,9,0.9485,0,0,0
2,10,0.9509,0,0,0
2,11,0.9542,0,0,0
2,12,0.9562,0,0,0
2,13,0.9579,0,0,0
2,14,0.9588,0,0,0
2,15,0.9622,0,0,0
2,16,0.9627,0,0,0
2,17,0.9664,0,0,0
2,18,0.9658,0,0,0
2,19,0.9673,0,0,0
3,0,0.4227,0,0,0
3,1,0.9671,0,0,0
3,2,0.9788,0,0,0
3,3,0.9816,0,0,0
3,4,0.9840,0,0,0
3,5,0.9857,0,0,0
3,6,0.9866,0,0,0
3,7,0.9857,0,0,0
3,8,0.9890,0,0,0
3,9,0.9900,0,0,0
3,10,0.9889,0,0,0
3,11,0.9907,0,0,0
3,12,0.9897,0,0,0
3,13,0.9894,0,0,0
3,14,0.9912,0,0,0
3,15,0.9910,0,0,0
3,16,0.9906,0,0,0
3,17,0.9918,0,0,0
3,18,0.9921,0,0,0
3,19,0.9920,0,0,0
4,0,0.3893,0,0,0
4,1,0.9359,0,0,0
4,2,0.9576,0,0,0
4,3,0.9631,0,0,0
4,4,0.9682,0,0,0
4,5,0.9708,0,0,0
4,6,0.9732,0,0,0
4,7,0.9769,0,0,0
4,8,0.9766,0,0,0
4,9,0.9785,0,0,0
4,10,0.9793,0,0,0
4,11,0.9786,0,0,0
4,12,0.9808,0,0,0
4,13,0.9821,0,0,0
4,14,0.9821,0,0,0
4,15,0.9820,0,0,0
4,16,0.9819,0,0,0
4,17,0.9828,0,0,0
4,18,0.9842,0,0,0
4,19,0.9833,0,0,0
