training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.0874,0,0,0
0,1,0.1125,0,0,0
0,2,0.1381,0,0,0
0,3,0.1687,0,0,0
0,4,0.1991,0,0,0
0,5,0.2312,0,0,0
0,6,0.2731,0,0,0
0,7,0.3044,0,0,0
0,8,0.3357,0,0,0
0,9,0.3953,0,0,0
0,10,0.4251,0,0,0
0,11,0.4657,0,0,0
0,12,0.5014,0,0,0
0,13,0.5233,0,0,0
0,14,0.5533,0,0,0
0,15,0.5710,0,0,0
0,16,0.5979,0,0,0
0,17,0.6070,0,0,0
0,18,0.6367,0,0,0
0,19,0.6522,0,0,0
1,0,0.0050,0,0,0
1,1,0.0103,0,0,0
1,2,0.0148,0,0,0
1,3,0.0256,0,0,0
1,4,0.0418,0,0,0
1,5,0.0616,0,0,0
1,6,0.0822,0,0,0
1,7,0.1020,0,0,0
1,8,0.1466,0,0,0
1,9,0.1767,0,0,0
1,10,0.2025,0,0,0
1,11,0.2723,0,0,0
1,12,0.2883,0,0,0
1,13,0.3474,0,0,0
1,14,0.4000,0,0,0
1,15,0.4480,0,0,0
1,16,0.4866,0,0,0
1,17,0.5239,0,0,0
1,18,0.5502,0,0,0
1,19,0.6039,0,0,0
2,0,0.0025,0,0,0
2,1,0.0054,0,0,0
2,2,0.0118,0,0,0
2,3,0.0162,0,0,0
2,4,0.0212,0,0,0
2,5,0.0349,0,0,0
2,6,0.0600,0,0,0
2,7,0.0728,0,0,0
2,8,0.1055,0,0,0
2,9,0.1227,0,0,0
2,10,0.1593,0,0,0
2,11,0.2054,0,0,0
2,12,0.2454,0,0,0
2,13,0.2895,0,0,0
2,14,0.3311,0,0,0
2,15,0.3894,0,0,0
2,16,0.4285,0,0,0
2,17,0.4713,0,0,0
2,18,0.5019,0,0,0
2,19,0.5551,0,0,0
3,0,0.0013,0,0,0
3,1,0.0028,0,0,0
3,2,0.0060,0,0,0
3,3,0.0134,0,0,0
3,4,0.0212,0,0,0
3,5,0.0377,0,0,0
3,6,0.0554,0,0,0
3,7,0.0809,0,0,0
3,8,0.1304,0,0,0
3,9,0.1792,0,0,0
3,10,0.2373,0,0,0
3,11,0.2944,0,0,0
3,12,0.3677,0,0,0
3,13,0.4228,0,0,0
3,14,0.4936,0,0,0
3,15,0.5784,0,0,0
3,16,0.6300,0,0,0
3,17,0.6895,0,0,0
3,18,0.7378,0,0,0
3,19,0.7807,0,0,0
4,0,0.0008,0,0,0
4,1,0.0017,0,0,0
4,2,0.0034,0,0,0
4,3,0.0049,0,0,0
4,4,0.0075,0,0,0
4,5,0.0126,0,0,0
4,6,0.0231,0,0,0
4,7,0.0303,0,0,0
4,8,0.0430,0,0,0
4,9,0.0545,0,0,0
4,10,0.0809,0,0,0
4,11,0.0942,0,0,0
4,12,0.1286,0,0,0
4,13,0.1619,0,0,0
4,14,0.1956,0,0,0
4,15,0.2337,0,0,0
4,16,0.2947,0,0,0
4,17,0.3245,0,0,0
4,18,0.3594,0,0,0
4,19,0.4124,0,0,0
