training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.7478,0,0,0
0,1,0.9433,0,0,0
0,2,0.9643,0,0,0
0,3,0.9716,0,0,0
0,4,0.9726,0,0,0
0,5,0.9752,0,0,0
0,6,0.9773,0,0,0
0,7,0.9780,0,0,0
0,8,0.9805,0,0,0
0,9,0.9816,0,0,0
0,10,0.9811,0,0,0
0,11,0.9828,0,0,0
0,12,0.9828,0,0,0
0,13,0.9838,0,0,0
0,14,0.9836,0,0,0
0,15,0.9854,0,0,0
0,16,0.9844,0,0,0
0,17,0.9856,0,0,0
0,18,0.9854,0,0,0
0,19,0.9864,0,0,0
1,0,0.4205,0,0,0
1,1,0.7738,0,0,0
1,2,0.8605,0,0,0
1,3,0.8962,0,0,0
1,4,0.9136,0,0,0
1,5,0.9279,0,0,0
1,6,0.9329,0,0,0
1,7,0.9372,0,0,0
1,8,0.9438,0,0,0
1,9,0.9476,0,0,0
1,10,0.9479,0,0,0
1,11,0.9498,0,0,0
1,12,0.9517,0,0,0
1,13,0.9546,0,0,0
1,14,0.9560,0,0,0
1,15,0.9595,0,0,0
1,16,0.9607,0,0,0
1,17,0.9612,0,0,0
1,18,0.9622,0,0,0
1,19,0.9633,0,0,0
2,0,0.4292,0,0,0
2,1,0.9515,0,0,0
2,2,0.9685,0,0,0
2,3,0.9737,0,0,0
2,4,0.9793,0,0,0
2,5,0.9809,0,0,0
2,6,0.9839,0,0,0
2,7,0.9846,0,0,0
2,8,0.9860,0,0,0
2,9,0.9871,0,0,0
2,10,0.9875,0,0,0
2,11,0.9879,0,0,0
2,12,0.9881,0,0,0
2,13,0.9885,0,0,0
2,14,0.9889,0,0,0
2,15,0.9898,0,0,0
2,16,0.9907,0,0,0
2,17,0.9903,0,0,0
2,18,0.9910,0,0,0
2,19,0.9913,0,0,0
3,0,0.4245,0,0,0
3,1,0.9493,0,0,0
3,2,0.9670,0,0,0
3,3,0.9748,0,0,0
3,4,0.9777,0,0,0
3,5,0.9802,0,0,0
3,6,0.9810,0,0,0
3,7,0.9833,0,0,0
3,8,0.9844,0,0,0
3,9,0.9845,0,0,0
3,10,0.9858,0,0,0
3,11,0.9877,0,0,0
3,12,0.9868,0,0,0
3,13,0.9880,0,0,0
3,14,0.9885,0,0,0
3,15,0.9884,0,0,0
3,16,0.9896,0,0,0
3,17,0.9887,0,0,0
3,18,0.9898,0,0,0
3,19,0.9905,0,0,0
4,0,0.2868,0,0,0
4,1,0.8732,0,0,0
4,2,0.9389,0,0,0
4,3,0.9574,0,0,0
4,4,0.9655,0,0,0
4,5,0.9714,0,0,0
4,6,0.9760,0,0,0
4,7,0.9771,0,0,0
4,8,0.9795,0,0,0
4,9,0.9819,0,0,0
4,10,0.9809,0,0,0
4,11,0.9842,0,0,0
4,12,0.9852,0,0,0
4,13,0.9853,0,0,0
4,14,0.9845,0,0,0
4,15,0.9851,0,0,0
4,16,0.9868,0,0,0
4,17,0.9873,0,0,0
4,18,0.9864,0,0,0
4,19,0.9875,0,0,0
