training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3289,0,0,0
0,1,0.6290,0,0,0
0,2,0.7183,0,0,0
0,3,0.7622,0,0,0
0,4,0.7993,0,0,0
0,5,0.8302,0,0,0
0,6,0.8678,0,0,0
0,7,0.8840,0,0,0
0,8,0.9009,0,0,0
0,9,0.9068,0,0,0
0,10,0.9174,0,0,0
0,11,0.9277,0,0,0
0,12,0.9256,0,0,0
0,13,0.9338,0,0,0
0,14,0.9352,0,0,0
0,15,0.9412,0,0,0
0,16,0.9437,0,0,0
0,17,0.9459,0,0,0
0,18,0.9488,0,0,0
0,19,0.9471,0,0,0
1,0,0.0004,0,0,0
1,1,0.2343,0,0,0
1,2,0.6931,0,0,0
1,3,0.8325,0,0,0
1,4,0.8826,0,0,0
1,5,0.9035,0,0,0
1,6,0.9184,0,0,0
1,7,0.9326,0,0,0
1,8,0.9389,0,0,0
1,9,0.9410,0,0,0
1,10,0.9473,0,0,0
1,11,0.9486,0,0,0
1,12,0.9525,0,0,0
1,13,0.9544,0,0,0
1,14,0.9568,0,0,0
1,15,0.9595,0,0,0
1,16,0.9581,0,0,0
1,17,0.9623,0,0,0
1,18,0.9618,0,0,0
1,19,0.9631,0,0,0
2,0,0.0000,0,0,0
2,1,0.1543,0,0,0
2,2,0.6676,0,0,0
2,3,0.8592,0,0,0
2,4,0.9126,0,0,0
2,5,0.9299,0,0,0
2,6,0.9460,0,0,0
2,7,0.9552,0,0,0
2,8,0.9595,0,0,0
2,9,0.9648,0,0,0
2,10,0.9678,0,0,0
2,11,0.9736,0,0,0
2,12,0.9733,0,0,0
2,13,0.9761,0,0,0
2,14,0.9766,0,0,0
2,15,0.9784,0,0,0
2,16,0.9802,0,0,0
2,17,0.9800,0,0,0
2,18,0.9816,0,0,0
2,19,0.9812,0,0,0
3,0,0.0002,0,0,0
3,1,0.2468,0,0,0
3,2,0.7605,0,0,0
3,3,0.8570,0,0,0
3,4,0.8778,0,0,0
3,5,0.8946,0,0,0
3,6,0.9096,0,0,0
3,7,0.9158,0,0,0
3,8,0.9283,0,0,0
3,9,0.9337,0,0,0
3,10,0.9400,0,0,0
3,11,0.9383,0,0,0
3,12,0.9454,0,0,0
3,13,0.9501,0,0,0
3,14,0.9516,0,0,0
3,15,0.9511,0,0,0
3,16,0.9569,0,0,0
3,17,0.9572,0,0,0
3,18,0.9589,0,0,0
3,19,0.9631,0,0,0
4,0,0.0059,0,0,0
4,1,0.3846,0,0,0
4,2,0.8715,0,0,0
4,3,0.9298,0,0,0
4,4,0.9459,0,0,0
4,5,0.9504,0,0,0
4,6,0.9571,0,0,0
4,7,0.9582,0,0,0
4,8,0.9632,0,0,0
4,9,0.9648,0,0,0
4,10,0.9653,0,0,0
4,11,0.9665,0,0,0
4,12,0.9714,0,0,0
4,13,0.9700,0,0,0
4,14,0.9711,0,0,0
4,15,0.9731,0,0,0
4,16,0.9748,0,0,0
4,17,0.9749,0,0,0
4,18,0.9767,0,0,0
4,19,0.9730,0,0,0
