training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3982,0,0,0
0,1,0.6553,0,0,0
0,2,0.7261,0,0,0
0,3,0.7688,0,0,0
0,4,0.8078,0,0,0
0,5,0.8354,0,0,0
0,6,0.8575,0,0,0
0,7,0.8794,0,0,0
0,8,0.8887,0,0,0
0,9,0.8935,0,0,0
0,10,0.9026,0,0,0
0,11,0.9102,0,0,0
0,12,0.9131,0,0,0
0,13,0.9208,0,0,0
0,14,0.9213,0,0,0
0,15,0.9277,0,0,0
0,16,0.9288,0,0,0
0,17,0.9310,0,0,0
0,18,0.9363,0,0,0
0,19,0.9345,0,0,0
1,0,0.0042,0,0,0
1,1,0.3778,0,0,0
1,2,0.7884,0,0,0
1,3,0.8575,0,0,0
1,4,0.8853,0,0,0
1,5,0.9093,0,0,0
1,6,0.9199,0,0,0
1,7,0.9313,0,0,0
1,8,0.9383,0,0,0
1,9,0.9447,0,0,0
1,10,0.9501,0,0,0
1,11,0.9494,0,0,0
1,12,0.9545,0,0,0
1,13,0.9525,0,0,0
1,14,0.9587,0,0,0
1,15,0.9604,0,0,0
1,16,0.9616,0,0,0
1,17,0.9618,0,0,0
1,18,0.9632,0,0,0
1,19,0.9645,0,0,0
2,0,0.0003,0,0,0
2,1,0.1550,0,0,0
2,2,0.5287,0,0,0
2,3,0.6675,0,0,0
2,4,0.7265,0,0,0
2,5,0.7703,0,0,0
2,6,0.7980,0,0,0
2,7,0.8226,0,0,0
2,8,0.8555,0,0,0
2,9,0.8669,0,0,0
2,10,0.8903,0,0,0
2,11,0.8933,0,0,0
2,12,0.9023,0,0,0
2,13,0.9098,0,0,0
2,14,0.9183,0,0,0
2,15,0.9228,0,0,0
2,16,0.9247,0,0,0
2,17,0.9285,0,0,0
2,18,0.9331,0,0,0
2,19,0.9342,0,0,0
3,0,0.0000,0,0,0
3,1,0.1361,0,0,0
3,2,0.8101,0,0,0
3,3,0.9494,0,0,0
3,4,0.9573,0,0,0
3,5,0.9611,0,0,0
3,6,0.9652,0,0,0
3,7,0.9696,0,0,0
3,8,0.9712,0,0,0
3,9,0.9729,0,0,0
3,10,0.9752,0,0,0
3,11,0.9763,0,0,0
3,12,0.9766,0,0,0
3,13,0.9779,0,0,0
3,14,0.9777,0,0,0
3,15,0.9782,0,0,0
3,16,0.9795,0,0,0
3,17,0.9801,0,0,0
3,18,0.9807,0,0,0
3,19,0.9818,0,0,0
4,0,0.0000,0,0,0
4,1,0.1437,0,0,0
4,2,0.7168,0,0,0
4,3,0.8795,0,0,0
4,4,0.9104,0,0,0
4,5,0.9204,0,0,0
4,6,0.9244,0,0,0
4,7,0.9352,0,0,0
4,8,0.9380,0,0,0
4,9,0.9419,0,0,0
4,10,0.9466,0,0,0
4,11,0.9472,0,0,0
4,12,0.9493,0,0,0
4,13,0.9527,0,0,0
4,14,0.9504,0,0,0
4,15,0.9556,0,0,0
4,16,0.9562,0,0,0
4,17,0.9597,0,0,0
4,18,0.9592,0,0,0
4,19,0.9612,0,0,0
