training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.1734,0,0,0
0,1,0.3130,0,0,0
0,2,0.4260,0,0,0
0,3,0.4932,0,0,0
0,4,0.5477,0,0,0
0,5,0.5900,0,0,0
0,6,0.6232,0,0,0
0,7,0.6518,0,0,0
0,8,0.6759,0,0,0
0,9,0.6995,0,0,0
0,10,0.7150,0,0,0
0,11,0.7272,0,0,0
0,12,0.7441,0,0,0
0,13,0.7571,0,0,0
0,14,0.7690,0,0,0
0,15,0.7751,0,0,0
0,16,0.7878,0,0,0
0,17,0.7935,0,0,0
0,18,0.8007,0,0,0
0,19,0.8071,0,0,0
1,0,0.3777,0,0,0
1,1,0.5711,0,0,0
1,2,0.6417,0,0,0
1,3,0.6853,0,0,0
1,4,0.7092,0,0,0
1,5,0.7311,0,0,0
1,6,0.7497,0,0,0
1,7,0.7619,0,0,0
1,8,0.7730,0,0,0
1,9,0.7817,0,0,0
1,10,0.7910,0,0,0
1,11,0.7982,0,0,0
1,12,0.8070,0,0,0
1,13,0.8126,0,0,0
1,14,0.8188,0,0,0
1,15,0.8233,0,0,0
1,16,0.8290,0,0,0
1,17,0.8336,0,0,0
1,18,0.8385,0,0,0
1,19,0.8393,0,0,0
2,0,0.3865,0,0,0
2,1,0.5864,0,0,0
2,2,0.6612,0,0,0
2,3,0.7068,0,0,0
2,4,0.7304,0,0,0
2,5,0.7504,0,0,0
2,6,0.7645,0,0,0
2,7,0.7799,0,0,0
2,8,0.7896,0,0,0
2,9,0.7995,0,0,0
2,10,0.8073,0,0,0
2,11,0.8105,0,0,0
2,12,0.8182,0,0,0
2,13,0.8258,0,0,0
2,14,0.8306,0,0,0
2,15,0.8351,0,0,0
2,16,0.8390,0,0,0
2,17,0.8414,0,0,0
2,18,0.8456,0,0,0
2,19,0.8462,0,0,0
3,0,0.3461,0,0,0
3,1,0.5563,0,0,0
3,2,0.6356,0,0,0
3,3,0.6794,0,0,0
3,4,0.7104,0,0,0
3,5,0.7321,0,0,0
3,6,0.7510,0,0,0
3,7,0.7658,0,0,0
3,8,0.7789,0,0,0
3,9,0.7893,0,0,0
3,10,0.7981,0,0,0
3,11,0.8081,0,0,0
3,12,0.8149,0,0,0
3,13,0.8208,0,0,0
3,14,0.8259,0,0,0
3,15,0.8317,0,0,0
3,16,0.8353,0,0,0
3,17,0.8418,0,0,0
3,18,0.8426,0,0,0
3,19,0.8483,0,0,0
4,0,0.3479,0,0,0
4,1,0.5577,0,0,0
4,2,0.6325,0,0,0
4,3,0.6739,0,0,0
4,4,0.7037,0,0,0
4,5,0.7277,0,0,0
4,6,0.7450,0,0,0
4,7,0.7595,0,0,0
4,8,0.7727,0,0,0
4,9,0.7855,0,0,0
4,10,0.7926,0,0,0
4,11,0.7999,0,0,0
4,12,0.8071,0,0,0
4,13,0.8143,0,0,0
4,14,0.8215,0,0,0
4,15,0.8240,0,0,0
4,16,0.8311,0,0,0
4,17,0.8331,0,0,0
4,18,0.8387,0,0,0
4,19,0.8429,0,0,0
5,0,0.3060,0,0,0
5,1,0.5157,0,0,0
5,2,0.5961,0,0,0
5,3,0.6489,0,0,0
5,4,0.6830,0,0,0
5,5,0.7085,0,0,0
5,6,0.7289,0,0,0
5,7,0.7468,0,0,0
5,8,0.7607,0,0,0
