training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.7858,0,0,0
0,1,0.9630,0,0,0
0,2,0.9758,0,0,0
0,3,0.9794,0,0,0
0,4,0.9831,0,0,0
0,5,0.9849,0,0,0
0,6,0.9871,0,0,0
0,7,0.9880,0,0,0
0,8,0.9877,0,0,0
0,9,0.9897,0,0,0
0,10,0.9909,0,0,0
0,11,0.9894,0,0,0
0,12,0.9890,0,0,0
0,13,0.9897,0,0,0
0,14,0.9912,0,0,0
0,15,0.9907,0,0,0
0,16,0.9915,0,0,0
0,17,0.9917,0,0,0
0,18,0.9928,0,0,0
0,19,0.9923,0,0,0
1,0,0.5980,0,0,0
1,1,0.9389,0,0,0
1,2,0.9621,0,0,0
1,3,0.9706,0,0,0
1,4,0.9743,0,0,0
1,5,0.9757,0,0,0
1,6,0.9772,0,0,0
1,7,0.9808,0,0,0
1,8,0.9818,0,0,0
1,9,0.9816,0,0,0
1,10,0.9813,0,0,0
1,11,0.9822,0,0,0
1,12,0.9838,0,0,0
1,13,0.9828,0,0,0
1,14,0.9839,0,0,0
1,15,0.9841,0,0,0
1,16,0.9845,0,0,0
1,17,0.9854,0,0,0
1,18,0.9864,0,0,0
1,19,0.9845,0,0,0
2,0,0.5136,0,0,0
2,1,0.9460,0,0,0
2,2,0.9661,0,0,0
2,3,0.9706,0,0,0
2,4,0.9746,0,0,0
2,5,0.9773,0,0,0
2,6,0.9796,0,0,0
2,7,0.9810,0,0,0
2,8,0.9828,0,0,0
2,9,0.9833,0,0,0
2,10,0.9843,0,0,0
2,11,0.9845,0,0,0
2,12,0.9849,0,0,0
2,13,0.9860,0,0,0
2,14,0.9864,0,0,0
2,15,0.9868,0,0,0
2,16,0.9875,0,0,0
2,17,0.9879,0,0,0
2,18,0.9876,0,0,0
2,19,0.9880,0,0,0
3,0,0.3206,0,0,0
3,1,0.7525,0,0,0
3,2,0.8326,0,0,0
3,3,0.8725,0,0,0
3,4,0.8949,0,0,0
3,5,0.9146,0,0,0
3,6,0.9218,0,0,0
3,7,0.9316,0,0,0
3,8,0.9307,0,0,0
3,9,0.9347,0,0,0
3,10,0.9401,0,0,0
3,11,0.9438,0,0,0
3,12,0.9453,0,0,0
3,13,0.9475,0,0,0
3,14,0.9501,0,0,0
3,15,0.9539,0,0,0
3,16,0.9533,0,0,0
3,17,0.9546,0,0,0
3,18,0.9574,0,0,0
3,19,0.9587,0,0,0
4,0,0.3844,0,0,0
4,1,0.8804,0,0,0
4,2,0.9388,0,0,0
4,3,0.9599,0,0,0
4,4,0.9659,0,0,0
4,5,0.9703,0,0,0
4,6,0.9723,0,0,0
4,7,0.9741,0,0,0
4,8,0.9770,0,0,0
4,9,0.9780,0,0,0
4,10,0.9794,0,0,0
4,11,0.9809,0,0,0
4,12,0.9825,0,0,0
4,13,0.9817,0,0,0
4,14,0.9822,0,0,0
4,15,0.9831,0,0,0
4,16,0.9832,0,0,0
4,17,0.9850,0,0,0
4,18,0.9846,0,0,0
4,19,0.9851,0,0,0
