training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.8222,0,0,0
0,1,0.9635,0,0,0
0,2,0.9733,0,0,0
0,3,0.9776,0,0,0
0,4,0.9822,0,0,0
0,5,0.9830,0,0,0
0,6,0.9851,0,0,0
0,7,0.9861,0,0,0
0,8,0.9878,0,0,0
0,9,0.9877,0,0,0
0,10,0.9884,0,0,0
0,11,0.9885,0,0,0
0,12,0.9888,0,0,0
0,13,0.9889,0,0,0
0,14,0.9903,0,0,0
0,15,0.9907,0,0,0
0,16,0.9900,0,0,0
0,17,0.9912,0,0,0
0,18,0.9915,0,0,0
0,19,0.9909,0,0,0
1,0,0.5203,0,0,0
1,1,0.9457,0,0,0
1,2,0.9660,0,0,0
1,3,0.9735,0,0,0
1,4,0.9791,0,0,0
1,5,0.9798,0,0,0
1,6,0.9823,0,0,0
1,7,0.9826,0,0,0
1,8,0.9827,0,0,0
1,9,0.9839,0,0,0
1,10,0.9858,0,0,0
1,11,0.9855,0,0,0
1,12,0.9858,0,0,0
1,13,0.9877,0,0,0
1,14,0.9876,0,0,0
1,15,0.9870,0,0,0
1,16,0.9876,0,0,0
1,17,0.9880,0,0,0
1,18,0.9891,0,0,0
1,19,0.9886,0,0,0
2,0,0.3593,0,0,0
2,1,0.7658,0,0,0
2,2,0.8487,0,0,0
2,3,0.8854,0,0,0
2,4,0.9063,0,0,0
2,5,0.9187,0,0,0
2,6,0.9261,0,0,0
2,7,0.9317,0,0,0
2,8,0.9399,0,0,0
2,9,0.9417,0,0,0
2,10,0.9453,0,0,0
2,11,0.9471,0,0,0
2,12,0.9472,0,0,0
2,13,0.9510,0,0,0
2,14,0.9524,0,0,0
2,15,0.9529,0,0,0
2,16,0.9549,0,0,0
2,17,0.9586,0,0,0
2,18,0.9584,0,0,0
2,19,0.9584,0,0,0
3,0,0.1676,0,0,0
3,1,0.8222,0,0,0
3,2,0.8991,0,0,0
3,3,0.9218,0,0,0
3,4,0.9376,0,0,0
3,5,0.9477,0,0,0
3,6,0.9519,0,0,0
3,7,0.9556,0,0,0
3,8,0.9592,0,0,0
3,9,0.9610,0,0,0
3,10,0.9639,0,0,0
3,11,0.9664,0,0,0
3,12,0.9655,0,0,0
3,13,0.9666,0,0,0
3,14,0.9668,0,0,0
3,15,0.9686,0,0,0
3,16,0.9714,0,0,0
3,17,0.9721,0,0,0
3,18,0.9732,0,0,0
3,19,0.9717,0,0,0
4,0,0.2596,0,0,0
4,1,0.9477,0,0,0
4,2,0.9718,0,0,0
4,3,0.9759,0,0,0
4,4,0.9814,0,0,0
4,5,0.9825,0,0,0
4,6,0.9842,0,0,0
4,7,0.9859,0,0,0
4,8,0.9865,0,0,0
4,9,0.9861,0,0,0
4,10,0.9884,0,0,0
4,11,0.9881,0,0,0
4,12,0.9896,0,0,0
4,13,0.9900,0,0,0
4,14,0.9902,0,0,0
4,15,0.9893,0,0,0
4,16,0.9920,0,0,0
4,17,0.9906,0,0,0
4,18,0.9900,0,0,0
4,19,0.9909,0,0,0
