training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.1476,0,0,0
0,1,0.1663,0,0,0
0,2,0.2117,0,0,0
0,3,0.2320,0,0,0
0,4,0.2760,0,0,0
0,5,0.3087,0,0,0
0,6,0.3512,0,0,0
0,7,0.3779,0,0,0
0,8,0.4170,0,0,0
0,9,0.4514,0,0,0
0,10,0.4814,0,0,0
0,11,0.5046,0,0,0
0,12,0.5357,0,0,0
0,13,0.5631,0,0,0
0,14,0.5890,0,0,0
0,15,0.6100,0,0,0
0,16,0.6237,0,0,0
0,17,0.6335,0,0,0
0,18,0.6525,0,0,0
0,19,0.6605,0,0,0
1,0,0.0087,0,0,0
1,1,0.0120,0,0,0
1,2,0.0215,0,0,0
1,3,0.0295,0,0,0
1,4,0.0431,0,0,0
1,5,0.0585,0,0,0
1,6,0.0811,0,0,0
1,7,0.1060,0,0,0
1,8,0.1369,0,0,0
1,9,0.1620,0,0,0
1,10,0.2124,0,0,0
1,11,0.2399,0,0,0
1,12,0.2712,0,0,0
1,13,0.3255,0,0,0
1,14,0.3541,0,0,0
1,15,0.4091,0,0,0
1,16,0.4373,0,0,0
1,17,0.4712,0,0,0
1,18,0.5023,0,0,0
1,19,0.5315,0,0,0
2,0,0.0023,0,0,0
2,1,0.0039,0,0,0
2,2,0.0072,0,0,0
2,3,0.0129,0,0,0
2,4,0.0233,0,0,0
2,5,0.0350,0,0,0
2,6,0.0568,0,0,0
2,7,0.0806,0,0,0
2,8,0.1046,0,0,0
2,9,0.1338,0,0,0
2,10,0.1753,0,0,0
2,11,0.2326,0,0,0
2,12,0.2884,0,0,0
2,13,0.3238,0,0,0
2,14,0.3728,0,0,0
2,15,0.4336,0,0,0
2,16,0.4831,0,0,0
2,17,0.5376,0,0,0
2,18,0.5776,0,0,0
2,19,0.6252,0,0,0
3,0,0.0001,0,0,0
3,1,0.0000,0,0,0
3,2,0.0004,0,0,0
3,3,0.0007,0,0,0
3,4,0.0015,0,0,0
3,5,0.0022,0,0,0
3,6,0.0044,0,0,0
3,7,0.0070,0,0,0
3,8,0.0131,0,0,0
3,9,0.0176,0,0,0
3,10,0.0238,0,0,0
3,11,0.0333,0,0,0
3,12,0.0490,0,0,0
3,13,0.0705,0,0,0
3,14,0.0933,0,0,0
3,15,0.1105,0,0,0
3,16,0.1630,0,0,0
3,17,0.1965,0,0,0
3,18,0.2235,0,0,0
3,19,0.2653,0,0,0
4,0,0.0000,0,0,0
4,1,0.0001,0,0,0
4,2,0.0003,0,0,0
4,3,0.0007,0,0,0
4,4,0.0012,0,0,0
4,5,0.0024,0,0,0
4,6,0.0050,0,0,0
4,7,0.0085,0,0,0
4,8,0.0164,0,0,0
4,9,0.0223,0,0,0
4,10,0.0334,0,0,0
4,11,0.0490,0,0,0
4,12,0.0648,0,0,0
4,13,0.0952,0,0,0
4,14,0.1230,0,0,0
4,15,0.1634,0,0,0
4,16,0.1918,0,0,0
4,17,0.2428,0,0,0
4,18,0.2906,0,0,0
4,19,0.3270,0,0,0
