training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.7434,0,0,0
0,1,0.9443,0,0,0
0,2,0.9643,0,0,0
0,3,0.9746,0,0,0
0,4,0.9781,0,0,0
0,5,0.9811,0,0,0
0,6,0.9838,0,0,0
0,7,0.9843,0,0,0
0,8,0.9859,0,0,0
0,9,0.9850,0,0,0
0,10,0.9865,0,0,0
0,11,0.9877,0,0,0
0,12,0.9881,0,0,0
0,13,0.9894,0,0,0
0,14,0.9893,0,0,0
0,15,0.9905,0,0,0
0,16,0.9903,0,0,0
0,17,0.9901,0,0,0
0,18,0.9904,0,0,0
0,19,0.9914,0,0,0
1,0,0.5564,0,0,0
1,1,0.9522,0,0,0
1,2,0.9772,0,0,0
1,3,0.9852,0,0,0
1,4,0.9875,0,0,0
1,5,0.9905,0,0,0
1,6,0.9905,0,0,0
1,7,0.9926,0,0,0
1,8,0.9927,0,0,0
1,9,0.9933,0,0,0
1,10,0.9943,0,0,0
1,11,0.9934,0,0,0
1,12,0.9944,0,0,0
1,13,0.9952,0,0,0
1,14,0.9938,0,0,0
1,15,0.9946,0,0,0
1,16,0.9947,0,0,0
1,17,0.9944,0,0,0
1,18,0.9959,0,0,0
1,19,0.9954,0,0,0
2,0,0.4386,0,0,0
2,1,0.8543,0,0,0
2,2,0.9033,0,0,0
2,3,0.9263,0,0,0
2,4,0.9357,0,0,0
2,5,0.9437,0,0,0
2,6,0.9520,0,0,0
2,7,0.9548,0,0,0
2,8,0.9559,0,0,0
2,9,0.9584,0,0,0
2,10,0.9616,0,0,0
2,11,0.9611,0,0,0
2,12,0.9668,0,0,0
2,13,0.9653,0,0,0
2,14,0.9665,0,0,0
2,15,0.9684,0,0,0
2,16,0.9731,0,0,0
2,17,0.9702,0,0,0
2,18,0.9723,0,0,0
2,19,0.9716,0,0,0
3,0,0.4511,0,0,0
3,1,0.9406,0,0,0
3,2,0.9623,0,0,0
3,3,0.9736,0,0,0
3,4,0.9754,0,0,0
3,5,0.9788,0,0,0
3,6,0.9809,0,0,0
3,7,0.9822,0,0,0
3,8,0.9858,0,0,0
3,9,0.9855,0,0,0
3,10,0.9866,0,0,0
3,11,0.9871,0,0,0
3,12,0.9880,0,0,0
3,13,0.9886,0,0,0
3,14,0.9881,0,0,0
3,15,0.9882,0,0,0
3,16,0.9895,0,0,0
3,17,0.9897,0,0,0
3,18,0.9910,0,0,0
3,19,0.9908,0,0,0
4,0,0.2664,0,0,0
4,1,0.8536,0,0,0
4,2,0.9362,0,0,0
4,3,0.9547,0,0,0
4,4,0.9638,0,0,0
4,5,0.9692,0,0,0
4,6,0.9723,0,0,0
4,7,0.9741,0,0,0
4,8,0.9769,0,0,0
4,9,0.9795,0,0,0
4,10,0.9787,0,0,0
4,11,0.9810,0,0,0
4,12,0.9810,0,0,0
4,13,0.9820,0,0,0
4,14,0.9817,0,0,0
4,15,0.9844,0,0,0
4,16,0.9842,0,0,0
4,17,0.9840,0,0,0
4,18,0.9836,0,0,0
4,19,0.9861,0,0,0
