training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.7211,0,0,0
0,1,0.9349,0,0,0
0,2,0.9600,0,0,0
0,3,0.9688,0,0,0
0,4,0.9733,0,0,0
0,5,0.9769,0,0,0
0,6,0.9813,0,0,0
0,7,0.9820,0,0,0
0,8,0.9817,0,0,0
0,9,0.9834,0,0,0
0,10,0.9857,0,0,0
0,11,0.9845,0,0,0
0,12,0.9857,0,0,0
0,13,0.9867,0,0,0
0,14,0.9874,0,0,0
0,15,0.9883,0,0,0
0,16,0.9883,0,0,0
0,17,0.9866,0,0,0
0,18,0.9867,0,0,0
0,19,0.9882,0,0,0
1,0,0.5195,0,0,0
1,1,0.9354,0,0,0
1,2,0.9541,0,0,0
1,3,0.9634,0,0,0
1,4,0.9668,0,0,0
1,5,0.9696,0,0,0
1,6,0.9712,0,0,0
1,7,0.9731,0,0,0
1,8,0.9750,0,0,0
1,9,0.9758,0,0,0
1,10,0.9778,0,0,0
1,11,0.9785,0,0,0
1,12,0.9790,0,0,0
1,13,0.9798,0,0,0
1,14,0.9818,0,0,0
1,15,0.9810,0,0,0
1,16,0.9816,0,0,0
1,17,0.9820,0,0,0
1,18,0.9820,0,0,0
1,19,0.9815,0,0,0
2,0,0.4615,0,0,0
2,1,0.9217,0,0,0
2,2,0.9538,0,0,0
2,3,0.9633,0,0,0
2,4,0.9707,0,0,0
2,5,0.9734,0,0,0
2,6,0.9765,0,0,0
2,7,0.9802,0,0,0
2,8,0.9811,0,0,0
2,9,0.9812,0,0,0
2,10,0.9843,0,0,0
2,11,0.9843,0,0,0
2,12,0.9855,0,0,0
2,13,0.9865,0,0,0
2,14,0.9860,0,0,0
2,15,0.9863,0,0,0
2,16,0.9866,0,0,0
2,17,0.9875,0,0,0
2,18,0.9880,0,0,0
2,19,0.9873,0,0,0
3,0,0.2760,0,0,0
3,1,0.7084,0,0,0
3,2,0.8286,0,0,0
3,3,0.8823,0,0,0
3,4,0.9089,0,0,0
3,5,0.9211,0,0,0
3,6,0.9321,0,0,0
3,7,0.9380,0,0,0
3,8,0.9430,0,0,0
3,9,0.9490,0,0,0
3,10,0.9521,0,0,0
3,11,0.9549,0,0,0
3,12,0.9565,0,0,0
3,13,0.9553,0,0,0
3,14,0.9600,0,0,0
3,15,0.9626,0,0,0
3,16,0.9640,0,0,0
3,17,0.9647,0,0,0
3,18,0.9661,0,0,0
3,19,0.9675,0,0,0
4,0,0.2398,0,0,0
4,1,0.7009,0,0,0
4,2,0.8064,0,0,0
4,3,0.8702,0,0,0
4,4,0.8994,0,0,0
4,5,0.9185,0,0,0
4,6,0.9273,0,0,0
4,7,0.9351,0,0,0
4,8,0.9402,0,0,0
4,9,0.9421,0,0,0
4,10,0.9456,0,0,0
4,11,0.9495,0,0,0
4,12,0.9505,0,0,0
4,13,0.9518,0,0,0
4,14,0.9549,0,0,0
4,15,0.9556,0,0,0
4,16,0.9589,0,0,0
4,17,0.9583,0,0,0
4,18,0.9595,0,0,0
4,19,0.9612,0,0,0
